"ID","Cluster","Silo","D0","D3","D5","D7","D9","D11","D13","Gene.names"
"CHOYP_ACDOPBH.1.9.m.8787",1,"3",58.707,52.53185,28.561,34.25515,17.11005,27.4579,33.44175,"None"
"CHOYP_ACDOPBH.1.9.m.8787",1,"9",58.707,46.9254,45.98195,35.6479,26.6003,50.7445,29.25215,"None"
"CHOYP_ACDOPBH.5.9.m.42992",1,"9",0.1,2.03445,4.4246,3.63165,2.11445,3.2956,2.9808,"None"
"CHOYP_ACDOPBH.5.9.m.42992",1,"3",0.1,0.1,3.90685,4.0809,2.05565,3.25635,3.9811,"None"
"CHOYP_ACDOPBH.8.9.m.52946",1,"3",0.1,0.1,0.1,4.03945,0.1,0.1,0.1,""
"CHOYP_ACDOPBH.8.9.m.52946",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,""
"CHOYP_ACDOPBH.9.9.m.63296",1,"9",0.1,0.1,1.05045,0.1,0.1,0.1,0.1,"pamn-1 T19B4.1"
"CHOYP_ACDOPBH.9.9.m.63296",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"pamn-1 T19B4.1"
"CHOYP_ACE.2.4.m.5302",1,"9",0.1,0.1,0.1,0.55565,0.4844,0.75985,0.68295,"ACE DCP1"
"CHOYP_ACE.2.4.m.5302",1,"3",0.1,0.1,0.1,0.2882,0.1,0.49965,0.3538,"ACE DCP1"
"CHOYP_ACE.4.4.m.17563",1,"3",0.1,1.093,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ACE.4.4.m.17563",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ACH5.1.1.m.3951",1,"3",0.1,0.1,0.1,0.1,2.0784,0.1,0.1,"None"
"CHOYP_ACH5.1.1.m.3951",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ACH7.2.2.m.66217",1,"9",0.1,1.10635,0.1,0.1,0.1,0.1,1.0713,"HTR3D"
"CHOYP_ACH7.2.2.m.66217",1,"3",0.1,1.04505,1.068,0.1,1.13225,0.1,0.1,"HTR3D"
"CHOYP_ACIN1A.2.2.m.51408",1,"9",12.1641,6.4306,7.481,11.2027,8.22745,4.82905,8.2514,"Acin1 Acinus"
"CHOYP_ACIN1A.2.2.m.51408",1,"3",12.1641,7.49725,6.12945,10.43035,9.50705,3.71965,12.9139,"Acin1 Acinus"
"CHOYP_ACL6B.1.1.m.62588",1,"9",10.98905,20.9636,15.10255,13.3349,11.63385,9.0322,12.2929,"ACTL6B ACTL6 BAF53B"
"CHOYP_ACL6B.1.1.m.62588",1,"3",10.98905,11.9158,20.0963,16.88335,11.3036,13.51085,14.5954,"ACTL6B ACTL6 BAF53B"
"CHOYP_ACLA_093460.1.1.m.41459",1,"3",0.1,0.1,0.1,0.1,0.1,1.5662,0.1,"mnn9 SPAC4F10.10c"
"CHOYP_ACLA_093460.1.1.m.41459",1,"9",0.1,0.1,1.57745,0.1,0.1,0.1,0.1,"mnn9 SPAC4F10.10c"
"CHOYP_ACLY.1.1.m.65081",1,"9",38.21395,35.8055,37.52595,40.8442,37.73905,37.67185,44.61425,"Acly"
"CHOYP_ACLY.1.1.m.65081",1,"3",38.21395,41.17015,39.9497,37.9737,41.33705,40.6086,44.0467,"Acly"
"CHOYP_ACO13.1.1.m.30659",1,"9",6.79655,0.1,3.7327,4.15085,0.1,3.7601,3.4769,"ACOT13 THEM2"
"CHOYP_ACO13.1.1.m.30659",1,"3",6.79655,3.316,0.1,3.4517,3.48465,0.1,9.0239,"ACOT13 THEM2"
"CHOYP_ACON.1.1.m.61060",1,"3",72.3438,74.1717,71.3172,72.009,83.04035,76.28285,78.3861,"ACO2"
"CHOYP_ACON.1.1.m.61060",1,"9",72.3438,71.2543,78.18185,74.40445,70.9899,73.9284,72.1571,"ACO2"
"CHOYP_ACOX1.3.3.m.26948",1,"3",2.4856,0.851,0.1,1.7101,0.8881,1.80865,3.3017,"Acox2"
"CHOYP_ACOX1.3.3.m.26948",1,"9",2.4856,0.1,0.9486,0.1,0.1,0.1,2.49035,"Acox2"
"CHOYP_ACOX3.1.1.m.60111",1,"9",2.29335,3.88965,0.8791,0.9824,2.4249,1.7524,0.1,"ACOX3 BRCOX PRCOX"
"CHOYP_ACOX3.1.1.m.60111",1,"3",2.29335,1.5206,0.78275,3.9182,2.3727,1.74135,5.0779,"ACOX3 BRCOX PRCOX"
"CHOYP_ACSA.1.1.m.61294",1,"9",28.16145,27.05825,36.10535,30.35205,32.26885,35.3297,30.442,"AcCoAS CG9390"
"CHOYP_ACSA.1.1.m.61294",1,"3",28.16145,24.1149,28.08355,31.9631,30.5079,34.85425,32.2006,"AcCoAS CG9390"
"CHOYP_ACSF2.2.4.m.30204",1,"9",8.87305,0.1,0.1,0.1,0.1,0.1,0.1,"acsf2 zgc:152887"
"CHOYP_ACSF2.2.4.m.30204",1,"3",8.87305,3.80345,0.1,0.1,0.1,0.1,0.1,"acsf2 zgc:152887"
"CHOYP_ACSF3.1.1.m.14825",1,"9",1.91035,0.99125,0.1,0.1,0.1,0.1,0.1,"ACSF3"
"CHOYP_ACSF3.1.1.m.14825",1,"3",1.91035,0.94625,0.1,0.1,0.1,0.1,0.1,"ACSF3"
"CHOYP_ACSL1.1.1.m.685",1,"3",31.64365,30.4814,48.1044,48.872,55.0804,45.16655,34.4548,"ACSL1 FACL1 LACS1"
"CHOYP_ACSL1.1.1.m.685",1,"9",31.64365,45.364,45.45915,44.25365,51.45595,31.25975,43.6095,"ACSL1 FACL1 LACS1"
"CHOYP_ACSL1.1.1.m.686",1,"3",19.6032,23.30975,27.95505,23.5461,17.81705,22.67385,6.116,"cfaD DDB_G0281605"
"CHOYP_ACSL1.1.1.m.686",1,"9",19.6032,33.9733,11.33605,11.19995,26.77025,26.69,28.7027,"cfaD DDB_G0281605"
"CHOYP_ACSL4.1.1.m.24576",1,"3",7.7978,8.2669,1.51425,5.52715,3.18105,0.88925,5.18035,"Acsl4 Acs4 Facl4"
"CHOYP_ACSL4.1.1.m.24576",1,"9",7.7978,2.3789,1.74095,3.7845,4.12255,3.43945,3.8993,"Acsl4 Acs4 Facl4"
"CHOYP_ACSM3.1.1.m.23686",1,"9",0.1,0.1,0.1,0.1,1.0453,3.1407,0.1,"Acsm3 Sa Sah"
"CHOYP_ACSM3.1.1.m.23686",1,"3",0.1,0.1,0.1,0.1,1.00375,1.0651,0.1,"Acsm3 Sa Sah"
"CHOYP_ACSS3.1.1.m.64144",1,"3",2.4458,3.9263,5.5649,9.19045,5.93205,0.9263,4.32615,"ACSS3"
"CHOYP_ACSS3.1.1.m.64144",1,"9",2.4458,8.2827,5.39485,6.91015,0.91345,0.93935,5.67835,"ACSS3"
"CHOYP_ACT.13.27.m.39351",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,12.4652,"None"
"CHOYP_ACT.13.27.m.39351",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,4.68035,"None"
"CHOYP_ACT.19.27.m.53936",1,"9",51.46465,49.25395,63.1457,73.4509,73.5877,66.84785,69.40445,"VPS29"
"CHOYP_ACT.19.27.m.53936",1,"3",51.46465,67.0859,67.67925,61.8889,56.113,75.877,72.3301,"VPS29"
"CHOYP_ACT.22.27.m.58204",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,4.7602,""
"CHOYP_ACT.22.27.m.58204",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,12.68015,""
"CHOYP_ACT.23.27.m.58454",11,"9",234.6437,0.1,102.60505,250.12515,115.95735,261.9099,0.1,""
"CHOYP_ACT.23.27.m.58454",2,"3",234.6437,134.8912,110.9911,196.87485,99.3946,249.49095,264.21735,""
"CHOYP_ACT.4.27.m.14034",1,"3",0.1,8.40495,4.21435,2.96065,5.97815,3.26405,3.9149,"None"
"CHOYP_ACT.4.27.m.14034",1,"9",0.1,10.34115,7.92155,12.3331,3.0745,1.6675,11.6007,"None"
"CHOYP_ACT.5.27.m.15585",14,"3",0.1,563.3507,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ACT.5.27.m.15585",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ACT.6.27.m.15622",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,""
"CHOYP_ACT.6.27.m.15622",15,"3",0.1,0.1,0.1,334.28085,0.1,0.1,425.9015,""
"CHOYP_ACT1.3.7.m.25836",1,"9",0.1,6.9879,3.02055,0.1,1.4997,0.1,1.43605,"ARP3 DIS1 At1g13180 F3F19.20"
"CHOYP_ACT1.3.7.m.25836",1,"3",0.1,3.9764,5.30075,0.1,2.8259,0.1,0.1,"ARP3 DIS1 At1g13180 F3F19.20"
"CHOYP_ACT1.4.7.m.29125",1,"3",6.6526,3.26035,3.3177,2.3538,5.64845,4.817,25.0068,""
"CHOYP_ACT1.4.7.m.29125",1,"9",6.6526,2.29775,14.45675,8.1506,0.1,1.2595,7.8702,""
"CHOYP_ACT3.1.3.m.23292",1,"9",0.1,0.1,0.1,0.1,0.1,6.39345,0.1,"ACTL10 C20orf134"
"CHOYP_ACT3.1.3.m.23292",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"ACTL10 C20orf134"
"CHOYP_ACT3.3.3.m.66907",17,"3",325.8941,174.55785,303.09585,180.14175,225.2547,275.60495,375.32195,""
"CHOYP_ACT3.3.3.m.66907",2,"9",325.8941,251.1409,238.72395,210.52075,334.80975,214.8842,327.81,""
"CHOYP_ACT3A.1.1.m.25941",1,"3",0.1,2.27745,2.26975,0.1,0.1,0.1,0.1,"ARP4 KLLA0D02288g"
"CHOYP_ACT3A.1.1.m.25941",1,"9",0.1,2.4012,0.1,14.17235,0.1,0.1,2.38715,"ARP4 KLLA0D02288g"
"CHOYP_ACT3A.1.1.m.25943",1,"9",54.5923,55.58325,60.00605,56.81375,82.4713,38.57225,54.38425,"Ndufs6 Ip13"
"CHOYP_ACT3A.1.1.m.25943",1,"3",54.5923,60.1365,45.42865,63.8368,72.1798,72.37645,88.0521,"Ndufs6 Ip13"
"CHOYP_ACT5.3.3.m.41147",1,"9",0.1,41.92505,0.1,6.0856,10.60055,0.1,82.6857,"alp5 arp4 SPBP23A10.08"
"CHOYP_ACT5.3.3.m.41147",1,"3",0.1,20.47925,0.1,20.317,25.32515,18.8812,19.9497,"alp5 arp4 SPBP23A10.08"
"CHOYP_ACTC.2.6.m.15315",1,"3",4.23195,5.42535,8.2431,1.4609,0.1,1.5662,1.92345,""
"CHOYP_ACTC.2.6.m.15315",1,"9",4.23195,2.9261,1.57745,3.45175,0.1,3.1069,7.07565,""
"CHOYP_ACTC.3.6.m.21571",1,"3",12.4128,8.9775,27.2624,36.38405,48.2794,40.47215,0.1,""
"CHOYP_ACTC.3.6.m.21571",1,"9",12.4128,20.48965,15.46065,22.51865,14.7694,37.68675,37.2101,""
"CHOYP_ACTN.1.2.m.15252",1,"9",94.7884,121.74945,123.12665,126.41795,134.0607,151.52065,148.8785,"Actn fliA l(1)2Cb CG4376"
"CHOYP_ACTN.1.2.m.15252",1,"3",94.7884,121.5965,119.54305,109.97355,105.5317,131.8154,154.1719,"Actn fliA l(1)2Cb CG4376"
"CHOYP_ACTN.2.2.m.63975",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1"
"CHOYP_ACTN.2.2.m.63975",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,2.57955,"SYNE1 C6orf98 KIAA0796 KIAA1262 KIAA1756 MYNE1"
"CHOYP_ACTP1.1.1.m.30455",1,"9",0.1,0.1,0.1,2.67135,0.1,0.1,0.1,"PHYPADRAFT_61094"
"CHOYP_ACTP1.1.1.m.30455",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,5.7682,"PHYPADRAFT_61094"
"CHOYP_ACTZ.1.1.m.12877",1,"3",29.31525,22.59095,25.59865,23.981,28.69755,33.66815,31.13435,"Actr1a Ctrn1"
"CHOYP_ACTZ.1.1.m.12877",1,"9",29.31525,26.8439,28.89415,23.07615,32.54995,43.5618,36.5883,"Actr1a Ctrn1"
"CHOYP_ADA.1.1.m.5625",1,"9",0.1,0.1,3.1053,6.8714,5.97645,12.5181,9.85025,"ada"
"CHOYP_ADA.1.1.m.5625",1,"3",0.1,0.1,2.74275,5.76745,3.00405,7.7259,11.29435,"ada"
"CHOYP_ADA17.1.3.m.798",1,"3",9.98055,4.84605,4.9565,0.1,10.1373,5.41825,6.683,"ppp1r11 zgc:110245"
"CHOYP_ADA17.1.3.m.798",1,"9",9.98055,5.11245,5.6084,12.1035,15.81635,16.5521,0.1,"ppp1r11 zgc:110245"
"CHOYP_ADA17.3.3.m.54971",1,"9",0.1,0.1,3.43075,7.3754,0.1,0.1,4.5577,"PON1 PON"
"CHOYP_ADA17.3.3.m.54971",1,"3",0.1,0.1,0.1,3.0882,3.22255,0.1,6.04255,"PON1 PON"
"CHOYP_ADAL.1.1.m.57556",1,"9",6.29455,3.20195,3.45815,1.96775,1.71805,5.2195,4.72595,"adal zgc:109912"
"CHOYP_ADAL.1.1.m.57556",1,"3",6.29455,6.05725,3.0544,1.6252,0.1,5.12505,4.17865,"adal zgc:109912"
"CHOYP_ADAMTS12.1.2.m.29930",1,"9",6.68805,3.22335,0.4316,0.47495,1.11795,1.9369,1.75225,"ADAMTS6"
"CHOYP_ADAMTS12.1.2.m.29930",1,"3",6.68805,5.42525,1.0208,0.4025,0.4059,0.1,0.1,"ADAMTS6"
"CHOYP_ADAMTS16.1.1.m.28149",1,"9",22.82435,30.298,30.57065,8.43285,1.10225,1.13375,0.1,""
"CHOYP_ADAMTS16.1.1.m.28149",1,"3",22.82435,31.5757,32.78055,23.27795,10.136,2.1651,0.1,""
"CHOYP_ADAMTS18.1.2.m.4932",1,"9",7.97025,5.94185,9.9282,9.02935,7.86165,7.6149,9.523,""
"CHOYP_ADAMTS18.1.2.m.4932",1,"3",7.97025,6.14305,8.23305,9.77495,8.19835,7.53705,7.75715,""
"CHOYP_ADAR.2.3.m.45677",1,"9",31.8185,0.1,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ADAR.2.3.m.45677",1,"3",31.8185,3.12505,0.1,0.1,0.1,0.1,0.1,"None"
"CHOYP_ADD.2.5.m.15081",1,"3",40.4882,54.35015,52.62515,26.1089,21.976,27.22665,0.1,"hts CG9325"
"CHOYP_ADD.2.5.m.15081",1,"9",40.4882,0.1,29.82895,37.06315,0.1,0.1,28.48965,"hts CG9325"
"CHOYP_ADD.3.5.m.17639",1,"9",37.0095,55.1362,28.76405,28.7659,62.20875,66.3303,54.03245,"hts CG9325"
"CHOYP_ADD.3.5.m.17639",1,"3",37.0095,0.1,0.1,28.22865,51.82455,54.7064,61.4296,"hts CG9325"
"CHOYP_ADHX.1.1.m.60159",1,"3",52.15375,42.0891,53.4365,53.40435,72.2502,56.85125,56.14095,""
"CHOYP_ADHX.1.1.m.60159",1,"9",52.15375,48.7544,55.66755,56.3641,58.11095,55.92415,66.0265,""
"CHOYP_AFG32.1.1.m.59372",1,"3",2.03515,1.9159,4.5319,4.75115,5.4784,6.50115,5.2866,"AFG3L2"
"CHOYP_AFG32.1.1.m.59372",1,"9",2.03515,3.37645,5.1123,4.819,6.3076,5.12495,1.3587,"AFG3L2"
"CHOYP_AFG32.1.1.m.59373",1,"9",3.1805,7.98675,13.7934,13.3301,13.2735,12.09,10.97305,"VEGFD FIGF"
"CHOYP_AFG32.1.1.m.59373",1,"3",3.1805,3.0662,12.14305,9.54615,9.6785,13.78295,20.8342,"VEGFD FIGF"
"CHOYP_AFUA_1G01020.33.50.m.43179",1,"3",0.1,0.596,0.1,0.6407,0.1,0.1,0.80515,"ASZ1 GASZ"
"CHOYP_AFUA_1G01020.33.50.m.43179",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"ASZ1 GASZ"
"CHOYP_AFUA_1G01020.7.50.m.19296",1,"9",4.058,0.1,0.1,0.1,0.1,0.1,0.1,"ANKMY2"
"CHOYP_AFUA_1G01020.7.50.m.19296",1,"3",4.058,2.00005,0.1,0.1,0.1,0.1,0.1,"ANKMY2"
"CHOYP_AFURIN2.1.1.m.59865",1,"9",1.0461,0.58365,0.1,0.1,0.1,0.1,0.1,"Pcsk6 Pace4"
"CHOYP_AFURIN2.1.1.m.59865",1,"3",1.0461,0.1,1.51625,1.06745,0.59675,1.17535,0.1,"Pcsk6 Pace4"
"CHOYP_AGAP_AGAP000232.1.1.m.1999",1,"3",2.08785,1.0268,0.1,0.1,0.1,0.1,0.1,"Rgs6"
"CHOYP_AGAP_AGAP000232.1.1.m.1999",1,"9",2.08785,0.1,0.1,0.1,0.1,2.24035,0.1,"Rgs6"
"CHOYP_AGAP_AGAP000991.1.1.m.5123",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"Sars2 Sarsm"
"CHOYP_AGAP_AGAP000991.1.1.m.5123",1,"3",0.1,0.1,1.2422,0.1,1.3081,0.1,0.1,"Sars2 Sarsm"
"CHOYP_AGAP_AGAP002199.1.1.m.25337",1,"9",1.48905,2.2702,1.63615,0.1,0.1,0.1,1.4852,"None"
"CHOYP_AGAP_AGAP002199.1.1.m.25337",1,"3",1.48905,2.1539,2.1771,3.0388,0.8025,0.1,0.1,"None"
"CHOYP_AGAP_AGAP002350.1.1.m.37286",1,"3",1.85295,3.46565,3.49075,5.54015,5.5152,7.8451,9.55125,"TNT"
"CHOYP_AGAP_AGAP002350.1.1.m.37286",1,"9",1.85295,5.4838,5.95535,6.53225,7.6064,3.9643,10.723,"TNT"
"CHOYP_AGAP_AGAP002350.1.1.m.37287",1,"9",10.0107,22.73665,24.5262,21.101,39.3898,41.1429,64.25095,"CPK19 CPK2 Os07g0515100 LOC_Os07g33110 P0048D08.112"
"CHOYP_AGAP_AGAP002350.1.1.m.37287",1,"3",10.0107,14.37205,19.2219,22.76305,25.53445,37.99745,56.06175,"CPK19 CPK2 Os07g0515100 LOC_Os07g33110 P0048D08.112"
"CHOYP_AGAP_AGAP002739.1.5.m.19925",1,"9",13.9375,19.1626,23.26415,20.2007,23.25825,12.72225,21.7899,"NOTCH2"
"CHOYP_AGAP_AGAP002739.1.5.m.19925",1,"3",13.9375,11.97055,21.34385,24.9483,22.88765,22.943,23.2212,"NOTCH2"
"CHOYP_AGAP_AGAP002739.3.5.m.47030",1,"9",2.0493,0.46345,0.74735,1.3797,3.85325,5.53215,3.1754,"CRB1"
"CHOYP_AGAP_AGAP002739.3.5.m.47030",1,"3",2.0493,0.6589,1.5502,1.16645,1.88095,3.95395,1.81375,"CRB1"
"CHOYP_AGAP_AGAP002739.4.5.m.55695",1,"3",4.7974,12.10425,6.5381,6.16545,6.9368,7.46965,7.2793,"notch1 xotch"
"CHOYP_AGAP_AGAP002739.4.5.m.55695",1,"9",4.7974,10.69985,6.26765,10.6723,6.1603,11.4988,6.72975,"notch1 xotch"
"CHOYP_AGAP_AGAP002739.5.5.m.60925",1,"3",0.84755,0.43425,0.7721,0.8118,0.81785,0.8676,0.79255,"EGF1"
"CHOYP_AGAP_AGAP002739.5.5.m.60925",1,"9",0.84755,0.8094,1.0957,0.72475,0.63145,0.6597,1.19025,"EGF1"
"CHOYP_AGAP_AGAP004136.1.3.m.24172",1,"3",1.0829,1.04345,2.62055,0.592,1.6605,0.1,0.7681,"EPB41L5 KIAA1548"
"CHOYP_AGAP_AGAP004136.1.3.m.24172",1,"9",1.0829,1.10175,1.1899,1.35685,0.62395,1.7847,1.61425,"EPB41L5 KIAA1548"
"CHOYP_AGAP_AGAP004136.3.3.m.44418",1,"9",1.1316,1.1513,1.24335,0.1,0.64975,1.86495,1.68675,"Epb41l5 Epb4.1l5 Kiaa1548"
"CHOYP_AGAP_AGAP004136.3.3.m.44418",1,"3",1.1316,1.09035,2.7383,0.61635,1.7351,0.65865,0.8004,"Epb41l5 Epb4.1l5 Kiaa1548"
"CHOYP_AGAP_AGAP004136.3.3.m.44420",1,"9",8.39275,17.07705,13.76925,10.17795,22.1963,23.16885,16.7419,"Fau"
"CHOYP_AGAP_AGAP004136.3.3.m.44420",1,"3",8.39275,12.14005,20.41595,17.1276,21.49635,18.3053,16.70855,"Fau"
"CHOYP_AGAP_AGAP004179.1.1.m.33303",1,"9",1.3593,0.1,0.1,0.1,0.1,1.48305,0.1,"MICU3 EFHA2"
"CHOYP_AGAP_AGAP004179.1.1.m.33303",1,"3",1.3593,1.3115,0.1,0.1,0.1,0.1,0.1,"MICU3 EFHA2"
"CHOYP_AGAP_AGAP004481.1.1.m.8676",1,"9",7.83215,13.2363,14.1411,9.55775,5.49945,0.1,0.1,"mRpS26 CG7354"
"CHOYP_AGAP_AGAP004481.1.1.m.8676",1,"3",7.83215,7.54805,12.586,2.65315,15.8602,11.3441,3.50665,"mRpS26 CG7354"
"CHOYP_AGAP_AGAP004499.1.1.m.13546",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.84995,"FEM1C KIAA1785"
"CHOYP_AGAP_AGAP004499.1.1.m.13546",1,"3",0.1,0.1,0.1,0.1,0.8977,0.92245,0.1,"FEM1C KIAA1785"
"CHOYP_AGAP_AGAP004861.2.2.m.54567",1,"3",0.1,0.1,1.9345,0.1,0.1,0.1,0.1,"TSPAN33 PEN"
"CHOYP_AGAP_AGAP004861.2.2.m.54567",1,"9",0.1,0.1,0.1,2.3858,0.1,0.1,0.1,"TSPAN33 PEN"
"CHOYP_AGAP_AGAP004868.1.1.m.60336",1,"3",35.4964,44.167,48.99535,90.7939,43.9211,16.55065,13.5019,"TPD52L2"
"CHOYP_AGAP_AGAP004868.1.1.m.60336",1,"9",35.4964,82.70715,16.9046,89.3152,24.17325,67.2116,12.69965,"TPD52L2"
"CHOYP_AGAP_AGAP004885.1.1.m.29831",1,"9",7.14735,21.79385,11.7261,4.36255,26.4224,3.95155,14.25765,"Cisd3 Mel-13 Mel13"
"CHOYP_AGAP_AGAP004885.1.1.m.29831",1,"3",7.14735,13.7558,17.2956,11.0088,11.08275,23.4893,0.1,"Cisd3 Mel-13 Mel13"
"CHOYP_AGAP_AGAP005057.1.1.m.62428",1,"3",3.40875,0.1,6.6163,5.25035,3.5041,3.71735,11.31705,"ric-3 CBG17683"
"CHOYP_AGAP_AGAP005057.1.1.m.62428",1,"9",3.40875,3.50805,9.3379,12.40145,1.8566,1.91075,6.7998,"ric-3 CBG17683"
"CHOYP_AGAP_AGAP005942.1.3.m.3157",1,"9",55.1229,112.18975,80.84555,92.30955,105.45245,69.49605,104.5627,"None"
"CHOYP_AGAP_AGAP005942.1.3.m.3157",1,"3",55.1229,70.8243,94.29965,118.2706,134.9333,91.7685,83.6372,"None"
"CHOYP_AGAP_AGAP006478.1.1.m.44472",1,"9",26.98225,27.4588,24.92675,29.27275,15.0103,25.0168,24.06695,"Vat1l Kiaa1576"
"CHOYP_AGAP_AGAP006478.1.1.m.44472",1,"3",26.98225,36.93195,26.24365,21.7113,17.66785,15.48905,28.2885,"Vat1l Kiaa1576"
"CHOYP_AGAP_AGAP006590.1.1.m.42108",1,"3",0.1,0.3366,0.33415,0.1,0.1,0.1,0.4435,"sif CG34418"
"CHOYP_AGAP_AGAP006590.1.1.m.42108",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"sif CG34418"
"CHOYP_AGAP_AGAP006810.1.2.m.12514",1,"3",0.1,0.1,2.9333,0.1,0.1,0.1,0.1,"meaf6"
"CHOYP_AGAP_AGAP006810.1.2.m.12514",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"meaf6"
"CHOYP_AGAP_AGAP007120.1.1.m.57542",2,"3",180.21225,161.03695,183.99195,173.7837,164.47445,260.7856,169.71355,"Nme2"
"CHOYP_AGAP_AGAP007120.1.1.m.57542",2,"9",180.21225,186.79335,176.418,202.7357,225.2919,252.4629,196.0035,"Nme2"
"CHOYP_AGAP_AGAP007340.1.2.m.2953",1,"3",0.1,1.04695,0.1,0.1,1.13425,0.1,0.1,"Slc2a1 Glut-1 Glut1"
"CHOYP_AGAP_AGAP007340.1.2.m.2953",1,"9",0.1,1.10835,0.1,2.57825,0.1,0.1,0.1,"Slc2a1 Glut-1 Glut1"
"CHOYP_AGAP_AGAP007368.1.1.m.8474",1,"3",0.1,0.1,0.1,1.31015,0.1,0.1,1.7233,"None"
"CHOYP_AGAP_AGAP007368.1.1.m.8474",1,"9",0.1,0.1,0.1,0.1,1.38445,0.1,1.2918,"None"
"CHOYP_AGAP_AGAP007681.1.1.m.36727",1,"3",0.1,1.56575,0.1,0.1,0.1,0.1,0.1,"GEM KIR"
"CHOYP_AGAP_AGAP007681.1.1.m.36727",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"GEM KIR"
"CHOYP_AGAP_AGAP008046.1.1.m.58394",1,"3",11.60675,26.8874,38.288,42.6123,35.85265,48.12325,37.00015,"pacsin1b pacsin1"
"CHOYP_AGAP_AGAP008046.1.1.m.58394",1,"9",11.60675,44.90115,35.90195,16.91315,51.57645,46.02755,38.20935,"pacsin1b pacsin1"
"CHOYP_AGAP_AGAP008287.1.1.m.58727",1,"9",12.8754,7.8559,5.6617,9.3578,8.16565,11.35825,10.3355,"pdcd10"
"CHOYP_AGAP_AGAP008287.1.1.m.58727",1,"3",12.8754,9.9295,7.53375,10.5155,18.58375,5.6193,10.26585,"pdcd10"
"CHOYP_AGAP_AGAP010186.1.1.m.62503",1,"3",0.1,0.1,0.1,0.1,0.6076,0.1,0.1,"HMCN1 FIBL6"
"CHOYP_AGAP_AGAP010186.1.1.m.62503",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"HMCN1 FIBL6"
"CHOYP_AGAP_AGAP010186.1.1.m.62505",1,"9",0.1,0.1,0.1,5.6289,0.1,0.1,0.1,"None"
"CHOYP_AGAP_AGAP010186.1.1.m.62505",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,6.12135,"None"
"CHOYP_AGAP_AGAP010490.1.1.m.51445",1,"3",0.66065,0.52615,0.1,0.1,0.1,0.22765,0.1,"DMXL2 KIAA0856"
"CHOYP_AGAP_AGAP010490.1.1.m.51445",1,"9",0.66065,0.5526,0.89985,0.2493,0.34925,0.4175,0.2129,"DMXL2 KIAA0856"
"CHOYP_AGAP_AGAP011617.1.2.m.29071",1,"3",0.1,0.1,1.4318,1.12925,2.27705,0.80975,1.4782,"None"
"CHOYP_AGAP_AGAP011617.1.2.m.29071",1,"9",0.1,1.13425,1.2182,1.3529,0.83315,1.2237,1.85555,"None"
"CHOYP_AGAP_AGAP013102.1.1.m.50186",1,"9",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"MRPS12"
"CHOYP_AGAP_AGAP013102.1.1.m.50186",1,"3",0.1,0.1,0.1,0.1,3.64625,0.1,0.1,"MRPS12"
"CHOYP_AGO2.1.1.m.17145",1,"9",0.1,0.1,0.1,0.1,0.1,0.5944,0.1,"RRBP1 P180"
"CHOYP_AGO2.1.1.m.17145",1,"3",0.1,0.1,0.1,0.1,0.1,0.1,0.1,"RRBP1 P180"
"CHOYP_AGPS.1.1.m.62910",1,"9",0.9442,1.81495,1.04355,3.25045,0.9908,1.0238,0.1,"AGPS"
"CHOYP_AGPS.1.1.m.62910",1,"3",0.9442,1.76455,0.927,1.82035,2.7662,1.9455,2.3686,"AGPS"
"CHOYP_AGRIN.2.5.m.5339",1,"9",92.61135,80.76995,80.984,82.55785,71.9621,58.3418,79.2372,"None"
"CHOYP_AGRIN.2.5.m.5339",1,"3",92.61135,67.3832,73.38875,69.3723,50.72465,47.5027,60.23575,"None"
