"","fc3","fc5","fc7","fc9","fc11","fc13"
"CHOYP_LOC100119577.1.1|m.47861",-3.99295954252431,-1.42594662565209,1.71395055354832,1.07191303548573,-2.98841836103469,-7.31873753247435
"CHOYP_LOC100120123.1.1|m.12979",-11.1637517416726,-8.32918566955142,-7.88261586684159,-7.35992934414115,-4.10876072671388,-6.62301771239625
"CHOYP_ARF6.1.2|m.3974",-3.73584534862575,-1.73897621826151,-4.86317160342165,-6.62689363622132,-5.7131657135479,-17.1674026293445
"CHOYP_LOC100120440.1.1|m.15371",-6.59380297436554,-6.26016840602537,-5.23447685326834,-7.13814147161014,-6.48750092788236,-4.85500494004378
"CHOYP_LOC100121687.1.1|m.57141",-2.10792262298255,-1.66856351143172,-1.02064529067351,1.42679571715146,-1.71828758154612,-1.39722833988054
"CHOYP_LOC100122037.1.1|m.12516",-2.33782790300289,-4.71874730028353,-4.68836726441278,-2.44348712007214,-2.22373899592541,-4.37894395926259
"CHOYP_LOC100122067.1.1|m.49811",-2.9287074669656,-1.81705981749281,-1.58690571128636,-3.25513779177172,-1.87746168004408,1.07463391160364
"CHOYP_LOC100122269.1.1|m.8408",-10.8217397919578,-5.97847529525657,-6.42614278241475,-3.1657221844572,-4.55339745556217,-8.69618491258221
"CHOYP_LOC100123216.1.1|m.28671",-10.687894848575,-9.88335175198922,-8.2681787530949,-13.3463477307124,-10.0589860401805,-11.3725654210191
"CHOYP_LOC100123890.1.1|m.11450",-4.03644685588675,-2.40826452634624,-4.93256754422978,-3.39698939929249,-2.68567783506961,-5.12100579530036
"CHOYP_LOC100150876.1.1|m.61100",-6.04555318146051,-8.03948162923524,-6.79519031333382,-4.71448691078364,-7.45608274763864,-6.96533592724468
"CHOYP_LOC100160077.1.1|m.62645",-5.17174950994624,-5.27388060169706,-4.92679091945212,-6.46891791136764,-6.09469192151494,-7.72277284228394
"CHOYP_LOC100161158.1.1|m.14383",-8.78112840650322,-8.95606492694423,-7.19352404410491,-4.28642047479339,-4.94343242487105,-5.62443200917918
"CHOYP_LOC100161360.1.1|m.65809",-9.90878552738706,-5.2013338807839,-4.95874972303344,-7.84541610034435,-8.89166099762839,-10.8502975821674
"CHOYP_LOC100164899.1.1|m.59665",-13.1149127047211,-15.2223955124362,-16.0698519020881,-15.9638828993423,-17.9826740540827,-17.8030860591057
"CHOYP_LOC100168209.1.1|m.26697",-6.09273609266659,-6.41360526787184,-6.59544426930597,-5.7458582188849,-2.67374897983242,-4.10726354040214
"CHOYP_LOC100168368.1.1|m.18551",-3.82116759685106,-4.33272952060599,-3.64077892173614,-4.46739548626539,-3.62300241933566,-2.72061594123913
"CHOYP_LOC100168945.1.1|m.37004",-25.2271401880342,-25.6409387460027,-25.7721977880109,-22.780349941463,-23.1976069254718,-24.440732332081
"CHOYP_LOC100169229.1.1|m.25981",-2.58399760113188,1.23618635780171,-1.93468958824726,-1.12687874150095,2.09715091599099,-4.49698064838288
"CHOYP_LOC100169460.1.1|m.41302",-4.68577128949604,-5.01325324755571,-3.30837190854834,-4.12766895396529,-1.17199837538236,-3.09899892411228
"CHOYP_LOC100174996.1.1|m.27300",-13.1695836762356,-9.42507895454524,-12.9924554401916,-15.1789814908997,-16.5094161640405,-14.4028078337053
"CHOYP_LOC100179300.1.2|m.22734",-6.74261147260953,-5.26903552845988,-5.32651002118628,-1.85693545870887,-3.06634846141058,-3.99278997558348
"CHOYP_LOC100180023.5.7|m.56825",-6.14427219662459,-6.62198917359976,-5.55231930214707,-11.1277432874562,-12.166809179586,-10.5131579022336
"CHOYP_LOC100180855.2.4|m.46097",-15.0614144676991,-11.5163591874348,-10.8421301988641,-15.8175652779474,-14.647517728377,-16.6733485774177
"CHOYP_LOC100181095.1.1|m.8314",-2.2711913562691,-3.68056146851411,-4.25357947345224,1.97088687178749,-4.30988849382666,-2.02129405279282
"CHOYP_LOC100181343.1.1|m.59214",-7.14968292965288,-5.54273476163399,-5.80818453891669,-5.29040283966144,-12.157580823656,-9.7752835825195
"CHOYP_LOC100181350.1.1|m.2782",1.04622899528996,-1.74183509188958,-3.76008463168847,-1.12119339737532,-2.98131504854524,-2.2582213957077
"CHOYP_LOC100181607.1.2|m.36709",-3.69284516925732,-5.19499435129527,-5.63288802778167,-8.22661435723618,-11.1757505419884,-18.4618740767236
"CHOYP_LOC100181826.1.1|m.16288",-14.3874479801956,-8.57887176595818,-10.5890100461148,-12.4304288051616,-10.2437603970949,-10.6676979957212
"CHOYP_LOC100182131.1.1|m.26023",-2.47916534204432,-5.95503025900544,-11.3874564329627,-4.9582921978447,-2.3289949389398,-2.40064206499009
"CHOYP_LOC100182585.1.2|m.2597",-6.12989797042386,-3.03273014123383,-2.99239297803677,-6.95334531202804,-5.63371561678988,-7.2594420196799
"CHOYP_LOC100186203.1.1|m.7876",-9.33459618699707,-8.07682712873861,-9.31902601825873,-12.1989703276687,-9.93502362709966,-8.48053001180743
"CHOYP_LOC100186733.1.1|m.7066",-6.79134322399987,-8.47250058272726,-3.0602383351769,-6.14529226301229,-7.23457747388803,-7.14514765379601
"CHOYP_LOC100197130.2.2|m.39076",-13.6308448326538,-15.151619113343,-14.4599417756285,-13.4294697959088,-13.8998962003052,-12.3271315781356
"CHOYP_LOC100199980.1.2|m.51259",-22.1545008920343,-18.2875327646327,-13.1667431798072,-17.8196059863563,-18.1669919993022,-14.7497075007725
"CHOYP_LOC100199980.2.2|m.62746",-2.97265599191197,-4.43504673221456,-11.9631585749491,-6.23588288340604,-6.9965735865344,-4.5171167148218
"CHOYP_ARL8A.1.1|m.12151",-4.61443581807314,-2.57799941585435,-4.99133680887085,-2.43426679566469,-2.93807110879001,-4.87503126919073
"CHOYP_LOC100208544.1.1|m.54499",-2.45695726995666,-2.7961540463434,-3.54657200921711,-5.15118947609993,-2.95291132671961,-2.9536946133574
"CHOYP_LOC100210536.1.1|m.18414",-4.63527235422257,-3.30375700851789,-2.52890299497447,-4.40395293956685,-3.33608259044678,-3.62159984847472
"CHOYP_LOC100212224.1.1|m.37724",-11.0033685924632,-8.80113326794612,-12.1625356749652,-11.5461545632996,-14.998837604069,-13.4082035189048
"CHOYP_LOC100213558.1.1|m.45753",-10.5443475468896,-11.341475484385,-12.1625356749652,-13.6275643216948,-12.0051849559575,-8.17144796027765
"CHOYP_LOC100218754.1.1|m.60778",-4.20940659566585,-1.7851894308432,-3.80602437448729,-2.62910413979158,-2.20529155871649,-1.14516468902972
"CHOYP_LOC100232691.1.1|m.15025",-2.97593473874741,-5.12259510884788,-4.31952963506243,-1.50619589405735,-3.85100224957379,-1.29776546285232
"CHOYP_LOC100313691.1.1|m.290",-4.41903451717853,-2.8935577450839,-3.54101764643758,-2.26950228248247,-3.88898024737726,-3.45732679337375
"CHOYP_LOC100329062.1.2|m.10150",-18.1068961475821,-11.6241680309876,-9.38971127796078,-10.2204065706028,-6.44769570951867,-12.887025530386
"CHOYP_LOC100329078.1.3|m.26927",-21.7997692690716,-21.6977319917283,-18.0842065853866,-16.3361279825845,-18.1803038249006,-23.6736499889879
"CHOYP_LOC100329078.2.3|m.30776",-11.5302757721509,-13.4195495467883,-10.6239951941262,-14.1144457105878,-10.5541869834437,-11.4364972057273
"CHOYP_LOC100366424.1.1|m.29609",-2.89751969862782,-2.9769953473324,-2.87400191646941,-1.68502097585898,-4.11491994965202,-4.08107747893843
"CHOYP_LOC100366428.1.1|m.3740",-4.10529061987201,-2.7842700027559,-3.70194412124396,-4.22329109780702,-6.50585327033468,-9.58079545532064
"CHOYP_LOC100366442.1.4|m.6288",-4.0190261683922,-2.06499964930014,-2.80349938226787,-2.34550974752664,-4.34352532463351,-4.01285318117289
"CHOYP_LOC100366451.1.1|m.10500",-3.08449326230461,-4.13290470132066,-3.30850435177279,-3.91623868699177,-1.98018243097945,-2.28733887096032
"CHOYP_LOC100366451.1.1|m.10501",-6.59136086713656,-6.54129702543342,-5.65442574168964,-5.90205366502017,-6.12868085416419,-5.62041384692085
"CHOYP_LOC100366455.1.3|m.13543",-5.58943217151602,-4.14463328910918,-3.5577525487505,-4.6063209936372,-6.68508315601136,-5.00731485981396
"CHOYP_LOC100366482.1.1|m.9777",-1.23004076217383,-3.69905305827115,-1.98543940546507,1.00324754229011,-3.74710894538296,-1.83987422827237
"CHOYP_LOC100366488.1.1|m.56518",-4.9749041880457,-5.45204125414722,-4.42781780651381,-8.19576200847566,-5.21330448352499,-3.83457995702223
"CHOYP_LOC100366708.1.1|m.19335",-15.2598705662215,-16.6429142107054,-16.7181697602577,-16.8582467722679,-18.801231528895,-15.6167272258245
"CHOYP_ARP3.1.1|m.6867",-22.3750212495197,-20.0444292989698,-22.5352548950647,-17.6800134276758,-21.8407801524573,-20.5894900862364
"CHOYP_LOC100366734.1.1|m.47271",-1.98140885626287,-3.32619754961201,-4.03919250139048,1.04134046577068,-1.41156348969172,-2.24384269549173
"CHOYP_LOC100366754.1.1|m.49522",-3.1503836420198,-5.38935804250466,-4.1059407173337,-3.35879693234573,-4.25871071425683,-4.59451164260146
"CHOYP_LOC100366766.1.1|m.56292",-13.9867085521531,-14.5623249738467,-10.3405749440901,-15.1167950655472,-17.7280984829727,-18.6155909718974
"CHOYP_LOC100366787.1.1|m.65795",-12.7327482062892,-14.2640511890033,-14.3707162106728,-15.5502051404061,-14.1231250283542,-14.6818704213885
"CHOYP_LOC100366862.1.1|m.62455",-6.32864970039675,-4.90954243459186,-8.05661749626072,-6.24176624482123,-4.67947624479137,-5.48277397944814
"CHOYP_LOC100366906.1.1|m.61901",-2.67051474225255,-4.45220473923145,-4.14465868109075,-1.37665132616311,-3.48925388152379,-2.78479440875163
"CHOYP_LOC100366932.1.1|m.36598",-5.06195477167166,-3.97358477781486,-4.29658848328913,-2.10710649148221,1.04226219713314,-3.18830166068653
"CHOYP_AAEL_AAEL003539.1.1|m.16619",-3.89800952183479,-2.08722799597666,-3.73231220196949,-5.39139636452709,-5.70438508898989,-6.59226349416281
"CHOYP_LOC100366987.2.2|m.61972",-2.17205454342872,-1.33466187080407,-4.22311818849595,-1.84476898238429,-1.84723265326439,-1.05059723666478
"CHOYP_LOC100367069.1.1|m.14484",-5.54735626696376,-8.16933008179726,-6.34910306584848,-4.79210640522529,-5.14742509084214,-5.43478008599655
"CHOYP_LOC100367093.1.1|m.63664",-1.12964927160322,-2.4236314314877,-2.60335696452475,-1.12923303806379,-1.71095260177527,-2.73918129983456
"CHOYP_LOC100367201.2.2|m.61573",-17.126793748752,-13.7723443323099,-15.0137438126221,-16.3376455564455,-9.74100922842736,-17.6655202896543
"CHOYP_ARPC2.1.1|m.50573",-14.7439840794593,-14.3156501351533,-12.4602447650436,-16.3460631880642,-21.9743794607831,-17.773343063247
"CHOYP_LOC100367353.1.1|m.32092",-21.68393964692,-18.8551121158588,-18.0094468192348,-17.3328245751396,-20.5755359943919,-21.3565872955341
"CHOYP_LOC100367356.1.1|m.29181",-4.70506170226316,-4.47396643584538,-4.87101115821068,-1.99731189337792,-2.04040905401905,-11.5822180692626
"CHOYP_LOC100367378.1.1|m.25783",-7.243425338077,-7.38401326472312,-6.50699102566428,-7.55039410847919,-7.96035852772746,-8.04433109307596
"CHOYP_LOC100367421.1.1|m.66338",-3.45937631940615,-4.97158388316866,-3.77349695019076,-6.11357864497822,-4.77048483879837,-5.22392766462537
"CHOYP_LOC100367460.1.1|m.62925",-3.73807091272644,-2.64242338078049,-1.78192316570319,-3.71122572584998,-4.2991398780936,-4.01397052611698
"CHOYP_LOC100367612.1.1|m.37487",-7.12208727973217,-4.91476118199239,-2.58985525337639,-3.82495827678382,-3.14084497367785,-5.04244502881292
"CHOYP_LOC100367645.1.1|m.29695",-3.80793315686431,-4.42689828191276,-5.2665646302013,-4.58793112120618,-2.44164901238141,-7.92190939215488
"CHOYP_LOC100367659.1.1|m.9232",-3.38194934136242,-3.58439986752395,-4.12412906027854,-2.17618810020045,-3.0698091996155,-2.8911161800676
"CHOYP_ARRB.1.2|m.25932",-7.17561109477747,-6.51126939022564,-7.48238837995607,-10.7236375044063,-10.4491092418224,-7.28556919042677
"CHOYP_LOC100367718.1.1|m.8839",-4.11657327354545,-5.71605528800752,-3.54524120358797,-2.7951863633493,-1.85736300234955,-5.32511525229764
"CHOYP_LOC100367739.1.1|m.22741",-4.11214031000176,-5.9614928595581,-7.0877568026868,-7.83761876647515,-7.83905435797569,-5.26144937827297
"CHOYP_LOC100367787.1.1|m.52250",-12.1419886627529,-13.4318411124099,-11.3718865843701,-10.4914924531259,-12.6113304811184,-10.7659622372932
"CHOYP_LOC100367837.1.1|m.56015",-7.00460065856626,-4.60298532326115,-3.75102904190384,-6.07831399518313,-4.76203692714654,-9.11169151936327
"CHOYP_LOC100368022.1.1|m.55588",-8.54592155863656,-8.72014282441527,-7.76476154700632,-4.73277029458297,-8.4540765755103,-6.14691709266338
"CHOYP_LOC100368259.1.1|m.39485",-6.7276604706687,-8.5989029383501,-6.84936248366331,-7.03002288227824,-8.22885073447644,-8.35108236772366
"CHOYP_LOC100368394.1.2|m.22888",-1.23553271544382,-1.53958701649544,-1.22313698304372,1.64705088400012,-7.49354804183232,-1.00638835805812
"CHOYP_LOC100368486.1.1|m.18263",-8.45810822353426,-9.77921233354827,-10.2488144579521,-9.57098200862926,-6.26784736640528,-8.27985439447693
"CHOYP_LOC100368627.1.1|m.13820",-6.04861668334257,-4.09740298780385,-2.63910223604843,-2.95112450197914,-2.72036747626679,-3.91450865500749
"CHOYP_LOC100368639.1.1|m.56563",-9.98641675244262,-12.7248453765275,-14.0380594048072,-10.1674566153178,-8.80679049855641,-8.00301240781704
"CHOYP_LOC100368661.1.1|m.60830",-6.27329280856976,-5.00104151704435,-1.70680490302497,-7.41840223697952,-6.0843168248751,-7.06823246198139
"CHOYP_LOC100368866.1.1|m.6804",-14.7940103261437,-21.9277023073155,-19.9891479231019,-20.985788096493,-16.8857694209182,-15.3578302515867
"CHOYP_LOC100368885.1.1|m.7807",-3.69193011200543,-3.55932528056537,-3.03781132867702,-2.63623748595498,-3.08809567999025,-2.57567343729339
"CHOYP_LOC100368938.2.2|m.53945",-6.63097356093319,-6.21716322399565,-3.20205217293044,-4.2446445524534,-4.07092057675824,-3.55831029850732
"CHOYP_LOC100368976.1.1|m.1873",1.87040556960847,-4.84224222423892,-3.70351054154344,-3.60071351215599,1.39648007041739,-3.59752299702429
"CHOYP_LOC100369017.1.1|m.27033",-1.52474781031834,-3.99104201917101,-1.28066301053351,-1.11185388565548,-2.07165147203692,-2.08281985471397
"CHOYP_ASM.1.1|m.21521",-3.62335021693204,-1.5201145394154,-3.07825230731263,1.63539055823112,-2.92278368056427,-3.406173608032
"CHOYP_LOC100369340.1.1|m.51639",-1.18714804645249,-2.36045496334781,-1.04232477413656,-1.98217047448804,1.01079895446392,1.54906022519601
"CHOYP_LOC100369378.1.1|m.5391",-13.3785714007535,-12.9176660006948,-13.3649768120481,-16.0558410593145,-15.6797299312673,-13.3819058594537
"CHOYP_LOC100369524.1.1|m.8159",-12.3805035337726,-11.9264861669708,-13.7005026577815,-7.5848363072709,-8.58655801469615,-9.3788681488806
"CHOYP_LOC100369566.1.1|m.41492",-1.92491826174862,-2.30816636490956,-3.69208375672808,1.01973399460459,-2.83148634185821,-1.49836848394083
"CHOYP_LOC100369596.1.1|m.7021",-2.28908866542909,-1.62116387367463,-2.09003037532994,-1.79051909951717,-1.72977883944172,-2.45756717240451
"CHOYP_LOC100369657.2.2|m.45309",-19.5972085078162,-8.71282602842478,-8.05632851963762,-5.87101751509147,-4.55002075292568,-2.32406226629625
"CHOYP_LOC100369721.1.1|m.17704",-2.87874260578388,-3.48743598658195,-4.11446330464592,-4.46592099679666,-6.33278846744436,-3.7308817481333
"CHOYP_LOC100369935.1.1|m.40124",-4.00503230643606,-7.25786746553462,-5.47130139142691,-1.17258779664964,-2.67278799328271,-4.01943824338379
"CHOYP_LOC100370026.1.1|m.42957",-10.036397799982,-10.2079835070424,-7.10845239739358,-6.22737870983806,-8.48548023304949,-7.501498211016
"CHOYP_ASNA.1.1|m.52208",-3.03219437680229,-5.36683786853906,-2.90810974021268,-4.64631980597406,-3.55469093128671,-1.60845014936403
"CHOYP_LOC100370080.1.1|m.14971",-3.18560372305047,-1.69118329428985,-3.72044787769565,-4.47729749339663,-2.76936161771424,-1.88075826346276
"CHOYP_LOC100370113.2.2|m.56346",-1.06082809728162,-3.54049851970709,-5.67858798095791,-1.64641407237698,-3.19796862494453,-1.73155183139647
"CHOYP_LOC100370139.3.4|m.58156",-10.7866694918979,-10.9261596384654,-13.1947842810975,-17.6692073601741,-18.111059417929,-7.12115275432029
"CHOYP_LOC100370154.1.2|m.27385",-2.90975047117029,-3.61687728703237,-2.93533130515255,-3.27161075690706,-2.93933217650709,-5.95232778072648
"CHOYP_LOC100370218.1.1|m.36701",-4.89243628060215,-5.41483155970833,-5.0997585523131,-5.76220805957229,-8.42020567884153,-7.26177815876096
"CHOYP_AT1A.1.1|m.18017",-11.324535475565,-11.0073775072483,-14.7597244960005,-10.6496766819752,-8.63361816795543,-8.80834758717759
"CHOYP_LOC100370330.1.1|m.10944",-3.66513809163646,-6.29861726183343,-3.81109206507437,-5.36894455033166,-5.06262261405953,-4.49152108993819
"CHOYP_LOC100370401.1.1|m.15416",-11.9921673257672,-12.3488019984492,-10.3266338849727,-9.33640509223178,-12.2005528699949,-12.1176916369728
"CHOYP_LOC100370410.1.1|m.24212",-2.90170141856295,-7.58345431533634,-1.64604631053324,-4.12041159379278,-2.79865124062377,-2.39405229593591
"CHOYP_LOC100370516.1.1|m.29182",-5.41394249804539,-2.52437335282377,-1.71966914465622,-3.80970214730757,-5.15485508737536,-4.34375598114515
"CHOYP_LOC100370551.1.1|m.64375",-14.4686535453538,-8.22916820618206,-10.5567368790111,-9.12655984452373,-9.31418669149678,-10.9077158086154
"CHOYP_LOC100370637.1.2|m.12891",-8.17049811155776,-7.04776943814086,-6.28645029574519,-5.50968586844572,-6.88176179252071,-5.60600431454073
"CHOYP_LOC100370665.1.1|m.29815",-10.1894501539977,-12.1613747605491,-10.4125476499026,-10.7097854567117,-11.3507520821526,-7.28230436941188
"CHOYP_LOC100370672.1.1|m.54509",-2.36883717896815,-1.85284638047022,1.15165178999308,-1.62758431287061,-3.04461396922637,-2.17830507295584
"CHOYP_LOC100370673.1.1|m.13161",1.04042897598199,-2.00196112856051,1.05247771269806,1.5808939564941,-1.62242765440107,1.56466820761069
"CHOYP_LOC100370705.2.2|m.55449",-2.39315247689553,-2.06827097810532,-1.50075046318962,-1.16951749975145,-2.52450484008241,-3.58697949589652
"CHOYP_LOC100370747.1.1|m.28315",-19.1171705345048,-16.9300596362785,-13.947291986986,-17.9996806439365,-17.0397886623155,-12.8775979667328
"CHOYP_LOC100370790.1.1|m.9845",-16.6828827185002,-16.0273725188182,-21.4951295994703,-28.0822803274539,-20.847070143591,-18.5115639211882
"CHOYP_AAEL_AAEL005197.1.1|m.59507",-5.43278740090033,-3.41411473217954,-2.7686270574111,-2.73972829394504,-4.05986111649025,-2.28911146933207
"CHOYP_ATC1.1.1|m.5160",-5.42682062043596,-5.01713269557573,-6.50352966362243,-6.98520969012921,-6.62698337978688,-6.64170891569941
"CHOYP_LOC100370821.2.2|m.45409",-1.47907896055866,-3.21226976775629,-1.67733005830323,-1.4589610903755,-1.46613727869934,-1.16872706313123
"CHOYP_LOC100370897.5.5|m.39218",-2.8789779882866,-3.0987946945822,-3.34105367252816,-4.36361005567836,-4.43153736328957,-2.44376549373352
"CHOYP_LOC100370909.1.1|m.30849",-5.16603649090144,-6.39024595196786,-8.3216532252142,-3.00325106725186,-4.12308973973758,-7.62141585433059
"CHOYP_LOC100370989.2.2|m.37995",-16.0460075195357,-7.00627458038855,-9.7104421055979,-2.29727706540296,-2.86630438599076,-5.9852102600362
"CHOYP_LOC100371005.1.2|m.2526",-4.91900287093417,-4.79040633682185,-8.25054242509497,-5.00804071267002,-6.47290554512042,-7.49046197405963
"CHOYP_LOC100371022.1.1|m.51315",-2.11765896530266,-1.94183579371026,-1.01989501450987,-4.46588569316678,-3.57995603363699,-3.38963674852568
"CHOYP_ATG3.1.1|m.25570",-5.51784493078658,-7.81500030368708,-4.01644754953191,-5.91871892374143,-4.08913692247447,-5.82602697830204
"CHOYP_LOC100371176.1.1|m.33995",-6.88851751457534,-3.21315453378351,-6.65817146703951,-2.14801245185975,-2.1316643734834,-1.65416071882695
"CHOYP_LOC100371232.1.1|m.25817",-9.43816389763833,-12.8886570856507,-9.76105071643943,-6.40820297934222,-8.96460745096968,-7.92719520379189
"CHOYP_LOC100371236.1.1|m.62865",-14.9685483551621,-18.9376254711459,-14.645855016596,-15.1349771805468,-15.103515322692,-13.9121518514758
"CHOYP_LOC100371248.1.2|m.10238",-5.08898387575233,-3.12867527679835,-1.61484968429388,-5.1014661477092,-7.48396307610664,-12.9495508469963
"CHOYP_LOC100371248.2.2|m.48460",-6.2648427770813,-2.67113009529112,-2.0635508416,-3.58468755455422,-5.86691696752594,-5.4113596861391
"CHOYP_LOC100371254.1.1|m.1838",-6.40578833479519,-7.15533366317148,-6.42622533601475,-6.74810194408536,-3.48240773095548,-6.3332059972722
"CHOYP_LOC100371275.1.1|m.46896",1.05060848489955,-2.45118849015096,-1.87986331025216,-2.17044212257037,-2.58536318585675,-1.70539895078459
"CHOYP_LOC100371319.1.1|m.10776",-17.3157429990533,-21.2177259681685,-24.3336818264198,-14.9921723129162,-13.8281778458404,-19.2476648708679
"CHOYP_LOC100371354.1.1|m.47130",-1.51038158927389,-2.41670335418483,-2.56983530368555,2.24805430049251,-2.11183792725057,-1.02823670037304
"CHOYP_LOC100371390.1.1|m.8047",-4.65569388943649,-3.84564282323815,-4.67495044155795,-5.42313168380467,-5.66797246144927,-4.27944414759779
"CHOYP_LOC100371457.1.1|m.12814",-3.58639879291913,-3.85337948033061,-3.32506743558432,-1.08726426955555,-1.24542678888621,-2.43132702629538
"CHOYP_LOC100371557.1.1|m.57537",-7.54653850490572,-8.87750147186085,-6.8693441397375,-10.8855406115594,-7.84664299434642,-8.52973012409988
"CHOYP_ATIC.1.1|m.17816",-5.37916270523267,-4.69647522008319,-4.24816904970511,-3.73634208513073,-3.59201558406102,-3.36164280286975
