"","ID","Cluster","D3","D5","D7","D9","D11","D13"
"4822","3_CHOYP_LOC100638431.3.10.m.24462",1,11.2455,3.773,6.11255,4.1131,4.34665,10.32205
"4823","3_CHOYP_LOC100638431.4.10.m.48496",3,3.6963,3.68375,0.1,0.1,0.1,0.1
"4824","3_CHOYP_LOC100638431.8.10.m.58430",3,0.1,0.1,1.2474,0.1,1.3229,1.5807
"4825","3_CHOYP_LOC100638860.2.2.m.44785",1,36.14375,22.39885,11.7752,23.72575,18.8773,30.6351
"4826","3_CHOYP_LOC100638885.1.4.m.28187",4,1.1532,0.1,0.1,1.2043,0.1,0.1
"4827","3_CHOYP_LOC100639369.1.1.m.23669",4,0.1,0.1,0.1,0.1,1.5618,0.1
"4828","3_CHOYP_LOC100639574.1.1.m.40201",4,0.1,0.1,0.1,0.1,1.5977,0.1
"4829","3_CHOYP_LOC100639626.1.1.m.61641",1,20.07865,25.9737,24.3101,30.71685,22.6017,23.73285
"4830","3_CHOYP_LOC100639879.1.1.m.38832",4,0.1,0.1,0.1,0.65905,0.40435,0.47515
"4831","3_CHOYP_LOC100640001.1.2.m.37241",1,13.0137,10.17875,15.3173,15.4314,18.0298,21.92165
"4832","3_CHOYP_LOC100640001.2.2.m.62667",1,28.1505,31.11885,29.79565,31.5235,47.03035,33.2614
"4833","3_CHOYP_LOC100640206.1.1.m.48266",1,3.6171,7.16765,7.53615,5.83995,4.13185,9.81135
"4834","3_CHOYP_LOC100640260.1.2.m.21931",4,0.94175,0.1,0.1,0.1,0.1,0.1
"4835","3_CHOYP_LOC100640618.1.1.m.4378",1,0.1,7.9496,4.9702,3.3529,3.56385,6.50595
"4836","3_CHOYP_LOC100641267.1.2.m.49206",1,23.28725,23.4275,18.9668,21.0509,8.0533,27.1501
"4837","3_CHOYP_LOC100641267.2.2.m.57947",1,20.3895,7.46625,11.7752,9.8525,8.44685,7.65805
"4838","3_CHOYP_LOC100641892.1.1.m.56601",1,5.39555,9.0263,9.47915,9.55395,16.32655,4.9525
"4839","3_CHOYP_LOC100641969.1.1.m.7196",1,4.72315,14.33415,5.0019,20.32585,13.40075,6.5084
"4840","3_CHOYP_LOC100642024.1.2.m.38402",1,65.27465,55.5102,47.58365,50.87985,65.57105,39.9699
"4841","3_CHOYP_LOC100642349.1.1.m.53035",1,5.71835,10.54685,10.1314,10.0656,7.5656,6.56795
"4842","3_CHOYP_LOC100642494.1.1.m.58088",4,0.1,0.1,0.1,1.1225,0.1,0.1
"4843","3_CHOYP_LOC100642680.1.1.m.6611",1,11.9114,3.01385,3.14765,6.30525,0.1,0.1
"4844","3_CHOYP_LOC100642881.1.1.m.14183",1,2.37695,7.79875,5.7069,3.83015,2.0112,10.65955
"4845","3_CHOYP_LOC100642891.1.1.m.25638",1,0.1,1.91805,8.1619,4.01,4.25405,2.63675
"4846","3_CHOYP_LOC100642891.1.1.m.25639",3,0.1,2.74615,2.79495,5.6378,2.99985,0.1
"4847","3_CHOYP_LOC100642984.1.1.m.28915",4,0.1,0.1,0.1,0.1,0.1,0.1
"4848","3_CHOYP_LOC100643070.1.1.m.40176",4,0.1528,0.1552,0.1,0.1,0.1,0.1919
"4849","3_CHOYP_LOC100644321.3.7.m.24037",3,6.74805,5.553,3.5553,3.2675,4.5085,4.6489
"4850","3_CHOYP_LOC100644321.6.7.m.56495",1,7.0394,5.7927,7.1095,6.13335,4.70305,4.84955
"4851","3_CHOYP_LOC100644613.1.1.m.55011",3,0.1,3.33895,1.83865,3.53675,1.95145,0.1
"4852","3_CHOYP_LOC100644701.2.2.m.54959",3,0.1,1.1068,1.15455,0.1,0.1,0.1
"4853","3_CHOYP_LOC100644701.2.2.m.54960",3,2.5979,5.1197,5.38295,5.5642,8.5906,0.1
"4854","3_CHOYP_LOC100645183.1.1.m.53488",4,0.1,0.1,0.1,0.32645,0.1,0.1
"4855","3_CHOYP_LOC100645380.1.1.m.14246",3,0.1,0.89435,0.94295,1.84535,3.74615,3.41945
"4856","3_CHOYP_LOC100645450.1.1.m.39898",3,0.66785,2.49925,1.9456,1.96155,2.08315,2.54865
"4857","3_CHOYP_LOC100645706.1.1.m.62733",3,0.3608,1.2635,0.6599,1.66765,0.40745,1.28845
"4858","3_CHOYP_LOC100646524.1.1.m.44445",4,0.1,0.53095,0.3238,1.39175,0.5966,0.1
"4859","3_CHOYP_LOC100646535.1.1.m.61774",1,9.16305,11.40815,11.389,11.2373,9.05465,10.4748
"4860","3_CHOYP_LOC100646574.1.1.m.55144",1,24.7917,31.9993,27.9225,32.3563,35.09335,30.95135
"4861","3_CHOYP_LOC100646810.1.1.m.25033",1,5.1111,6.8249,9.0632,12.76515,5.81605,9.3987
"4862","3_CHOYP_LOC100647135.1.2.m.21531",4,0.1,0.1,0.1,0.1,0.1,0.1
"4863","3_CHOYP_LOC100647521.2.2.m.59908",4,0.7441,0.1,0.1,0.1,1.57515,0.1
"4864","3_CHOYP_LOC100647948.1.1.m.9650",3,2.8919,4.61465,6.9577,4.7059,2.9306,3.3549
"4865","3_CHOYP_LOC100648051.2.2.m.61174",1,24.46255,33.4333,31.4168,27.95835,21.7506,37.30995
"4866","3_CHOYP_LOC100648516.1.1.m.64902",1,5.5872,8.58595,12.5945,15.896,10.2549,14.84435
"4867","3_CHOYP_LOC100649130.1.1.m.58207",1,77.4871,77.7599,80.31255,84.3331,91.6801,97.8131
"4868","3_CHOYP_LOC100649205.1.1.m.39938",4,3.44085,0.1,0.1,0.1,0.1,0.1
"4869","3_CHOYP_LOC100649375.1.1.m.21222",5,0.1,0.1,0.1,1.4726,0.1,0.1
"4870","3_CHOYP_LOC100650469.1.2.m.42139",3,1.06105,0.59135,0.6225,0.62555,0.6423,0.78025
"4871","3_CHOYP_LOC100650552.1.1.m.44153",1,3.25435,6.5987,6.8928,6.94415,7.36675,6.72415
"4872","3_CHOYP_LOC100650613.1.1.m.10270",4,0.1,0.77615,0.1,0.1,0.1,0.1
"4873","3_CHOYP_LOC100650648.1.2.m.24726",1,15.84515,33.47765,38.5433,25.4871,23.2782,30.5575
"4874","3_CHOYP_LOC100650709.1.1.m.12958",4,2.6218,2.61295,0.1,0.1,0.1,0.1
"4875","3_CHOYP_LOC100651274.1.1.m.26220",3,6.0323,7.83755,4.54085,4.6384,4.91125,0.1
"4876","3_CHOYP_LOC100651327.1.1.m.34619",4,0.50645,0.22215,0.4005,0.1,0.43705,0.2822
"4877","3_CHOYP_LOC100651687.1.1.m.39884",4,0.43575,0.1,0.1,0.1,0.1,0.1
"4878","3_CHOYP_LOC100653683.1.1.m.7478",3,1.5572,1.54445,1.6724,0.1,3.4032,0.1
"4879","3_CHOYP_LOC100655005.1.1.m.51334",4,0.3038,0.1,0.53625,0.1,0.1,0.39925
"4880","3_CHOYP_LOC100656236.1.1.m.27240",1,18.5102,24.9403,22.93185,6.5829,17.41135,21.2604
"4881","3_CHOYP_LOC100658481.1.1.m.8712",3,0.1,0.1,0.7045,2.58825,0.74575,0.8848
"4882","3_CHOYP_LOC100659825.1.1.m.62706",4,0.1,0.1,0.1,0.1,0.1,0.1
"4883","3_CHOYP_LOC100668913.1.1.m.6819",3,4.87035,4.9565,0.1,5.26615,0.1,0.1
"4884","3_CHOYP_LOC100669963.1.1.m.57300",1,3.1211,6.3286,3.3053,3.3299,3.53255,10.75455
"4885","3_CHOYP_LOC100670231.1.1.m.6369",3,3.1483,4.22455,4.4839,2.325,2.37355,5.78275
"4886","3_CHOYP_LOC100672555.1.1.m.15827",4,1.66525,1.6773,0.1,0.1,0.1,0.1
"4887","3_CHOYP_LOC100677972.1.1.m.12181",4,0.1,0.1,0.1,0.1,0.1,0.1
"4888","3_CHOYP_LOC100678100.1.1.m.14602",1,13.59775,8.5376,14.40025,14.50745,3.84535,4.6844
"4889","3_CHOYP_LOC100678410.1.1.m.16114",4,0.704,1.3208,0.1,0.7613,0.1,0.1
"4890","3_CHOYP_LOC100679233.1.1.m.21455",4,0.6465,0.1,0.1,0.1,0.1,0.869
"4891","3_CHOYP_LOC100679608.1.3.m.1597",3,2.0364,2.02955,0.1,0.1,2.2734,0.1
"4892","3_CHOYP_LOC100679620.1.1.m.66367",1,6.97665,6.98105,3.69415,7.3808,5.8955,4.80685
"4893","3_CHOYP_LOC100680210.1.1.m.5750",1,5.62355,11.1994,8.8873,11.9626,18.8773,7.6609
"4894","3_CHOYP_LOC100681683.1.1.m.60729",4,0.53485,0.1,0.1,0.1,0.1,0.1
"4895","3_CHOYP_LOC100689951.1.1.m.56514",1,24.2652,26.6565,31.5081,35.17585,33.57975,25.83345
"4896","3_CHOYP_LOC100690782.1.1.m.26094",1,27.17355,27.37635,33.91785,32.88595,30.6491,22.1296
"4897","3_CHOYP_LOC100690874.1.2.m.62880",4,0.1,0.1,0.1,0.1,0.1,0.1
"4898","3_CHOYP_LOC100691034.1.2.m.10976",3,0.1,3.91255,0.1,4.15635,0.1,0.1
"4899","3_CHOYP_LOC100691144.1.1.m.47006",1,50.0883,54.98805,57.80085,56.0533,55.40165,47.0504
"4900","3_CHOYP_LOC100691455.1.1.m.3282",1,19.78375,19.9101,27.9116,10.7721,33.509,22.70395
"4901","3_CHOYP_LOC100691486.1.1.m.24964",4,0.1,0.1,0.1,0.1,0.1,0.1
"4902","3_CHOYP_LOC100691486.1.1.m.24965",1,6.35015,9.7178,6.8659,6.7387,0.1,0.1
"4903","3_CHOYP_LOC100691601.2.2.m.40748",4,0.1,0.1,0.1,0.1,0.1,0.1
"4904","3_CHOYP_LOC100691676.1.1.m.64226",1,13.29655,0.1,8.38255,2.8353,6.1423,14.6439
"4905","3_CHOYP_LOC100692139.1.1.m.27787",1,27.57525,20.19055,26.58605,18.84815,17.01615,12.0829
"4906","3_CHOYP_LOC100692402.2.2.m.49856",4,0.1,0.1,0.1,0.1,0.1,2.44155
"4907","3_CHOYP_LOC100692418.1.1.m.55157",1,15.6528,10.9691,11.4586,11.54675,5.41735,3.3203
"4908","3_CHOYP_LOC100692418.1.1.m.55158",1,18.6126,27.1689,41.66555,30.82445,28.28715,45.6154
"4909","3_CHOYP_LOC100692795.2.2.m.50682",5,0.1,0.1,0.1,2.743,0.1,3.47445
"4910","3_CHOYP_LOC100692883.1.1.m.5437",1,0.1,6.7465,7.0794,0.1,2.6226,3.14355
"4911","3_CHOYP_LOC100692894.1.1.m.10137",4,0.1,0.1,0.1,0.1,1.05825,0.1
"4912","3_CHOYP_LOC100693418.1.2.m.990",1,18.28705,3.68375,7.64555,0.1,0.1,0.1
"4913","3_CHOYP_LOC100693418.2.2.m.56971",1,15.53185,10.4383,10.97495,5.4854,5.9944,7.18235
"4914","3_CHOYP_LOC100693575.1.1.m.19082",4,1.1982,0.1,0.66795,0.67125,0.70695,0.1
"4915","3_CHOYP_LOC100693708.1.1.m.7688",1,4.8741,8.18225,8.66825,6.1106,4.60965,1.16815
"4916","3_CHOYP_LOC100693867.1.1.m.27278",1,4.5525,9.2032,6.42285,4.8802,6.8645,6.2703
"4917","3_CHOYP_LOC100694272.1.1.m.19247",3,1.5454,4.51035,1.6075,1.6226,1.7238,0.1
"4918","3_CHOYP_LOC100694623.1.1.m.14876",3,0.65525,0.6661,1.9303,2.57655,1.43525,0.88105
"4919","3_CHOYP_LOC100694648.1.1.m.18881",3,2.27325,5.9565,5.465,6.30935,4.172,3.05475
"4920","3_CHOYP_LOC100694901.3.3.m.66949",1,32.96185,33.0965,27.9116,31.69345,37.18725,40.86315
"4921","3_CHOYP_LOC100695151.2.2.m.30573",1,42.81675,83.71195,85.6185,62.18295,77.04995,72.84695
"4922","3_CHOYP_LOC100695307.1.1.m.51209",4,0.1,1.8423,0.1,1.94135,0.1,0.1
"4923","3_CHOYP_LOC100695438.1.1.m.8594",4,0.1,0.1,0.1,0.5463,0.1,0.1
"4924","3_CHOYP_LOC100696358.1.1.m.27370",3,1.7385,0.91405,0.1,1.8548,2.0444,1.24645
"4925","3_CHOYP_LOC100696604.1.1.m.40638",7,0.1,16.07545,0.1,0.1,0.1,0.1
"4926","3_CHOYP_LOC100696668.1.1.m.31105",4,3.7401,0.1,0.1,0.1,0.1,0.1
"4927","3_CHOYP_LOC100696985.1.1.m.17599",4,0.1,0.1,0.1,0.1,0.1,3.04535
"4928","3_CHOYP_LOC100697247.1.2.m.37588",2,0.1,0.1,3.722,0.1,0.1,4.9151
"4929","3_CHOYP_LOC100697247.2.2.m.56896",1,12.99225,14.37045,11.00165,12.4457,10.3083,16.10265
"4930","3_CHOYP_LOC100697720.1.2.m.5790",4,0.1,0.1,0.1,0.1,0.1,0.1
"4931","3_CHOYP_LOC100697793.5.6.m.62286",4,0.1,0.1,0.1,0.1,0.1,2.82835
"4932","3_CHOYP_LOC100697862.1.1.m.27738",3,4.59725,3.04575,1.62075,1.6902,0.1,0.1
"4933","3_CHOYP_LOC100698013.1.1.m.5420",1,11.85425,11.91475,5.0241,5.0615,5.36955,9.8023
"4934","3_CHOYP_LOC100698240.2.4.m.14964",4,0.1,0.1,0.1,0.1,0.1,0.1
"4935","3_CHOYP_LOC100698638.1.1.m.45171",4,0.1,0.1,0.1,0.4703,0.1,0.1
"4936","3_CHOYP_LOC100699093.1.1.m.20134",1,64.6397,59.8332,64.1115,59.94365,71.92165,68.93215
"4937","3_CHOYP_LOC100699161.1.1.m.35139",3,0.83455,3.1529,2.48905,0.8709,1.8455,2.1567
"4938","3_CHOYP_LOC100699383.1.1.m.63490",1,167.74565,214.8679,187.204,250.16115,441.3681,159.66895
"4939","3_CHOYP_LOC100699837.1.1.m.54956",4,0.1,0.1,0.1,0.1,0.1,0.1
"4940","3_CHOYP_LOC100699850.1.3.m.3523",4,0.1,0.2652,0.1,0.2771,0.1,0.1
"4941","3_CHOYP_LOC100700188.1.1.m.30931",4,2.9113,0.1,0.1,0.1,0.1,0.1
"4942","3_CHOYP_LOC100700230.1.1.m.57851",3,3.37795,5.08125,3.57725,3.6039,3.8233,6.9795
"4943","3_CHOYP_LOC100700626.2.2.m.17262",4,0.1,0.1,0.1,0.414,0.1,0.1
"4944","3_CHOYP_LOC100700757.1.1.m.23394",4,1.61575,0.1,0.1,0.1,1.80255,0.1
"4945","3_CHOYP_LOC100701105.1.1.m.56657",1,4.2091,6.3272,4.4157,6.6355,2.37765,0.1
"4946","3_CHOYP_LOC100701406.1.1.m.23796",3,1.19575,0.1,1.2373,0.1,0.1,0.1
"4947","3_CHOYP_LOC100701551.1.7.m.3948",1,20.72665,15.72585,38.5165,49.84795,41.2924,14.2805
"4948","3_CHOYP_LOC100701725.1.1.m.54512",1,10.0099,13.46865,15.33015,14.23545,16.3432,10.7236
"4949","3_CHOYP_LOC100702367.1.1.m.62543",3,0.1,4.35285,0.1,2.3166,2.46245,5.955
"4950","3_CHOYP_LOC100703090.1.1.m.46433",3,2.3773,3.5761,2.51765,2.53635,0.1,0.1
"4951","3_CHOYP_LOC100703202.1.1.m.10370",3,1.6173,4.0832,2.5529,3.48005,2.75825,1.16555
"4952","3_CHOYP_LOC100703289.1.1.m.53585",3,1.33765,3.61935,3.7807,3.35675,2.5185,0.66425
"4953","3_CHOYP_LOC100703423.1.1.m.940",1,57.3441,52.85055,56.9692,58.2607,68.08695,53.98625
"4954","3_CHOYP_LOC100703423.1.1.m.941",1,48.93015,49.2119,49.2962,61.8585,56.67215,40.771
"4955","3_CHOYP_LOC100703585.2.4.m.39510",4,0.1,0.1,0.1,0.1,1.2761,0.1
"4956","3_CHOYP_LOC100703956.1.1.m.31550",4,0.1,0.1,0.1,0.1,0.1,1.6505
"4957","3_CHOYP_LOC100704039.1.1.m.21695",4,0.1,0.1,0.1,0.1,0.63995,0.77735
"4958","3_CHOYP_LOC100704264.1.1.m.49420",3,0.1,0.7702,0.80975,0.8158,0.86545,0.5774
"4959","3_CHOYP_LOC100704562.1.1.m.25340",1,19.24505,16.91875,20.3679,12.8679,18.8627,6.62565
"4960","3_CHOYP_LOC100704819.1.2.m.14210",1,6.12945,6.152,8.7445,10.87175,16.1698,8.45025
"4961","3_CHOYP_LOC100704819.2.2.m.49100",1,13.73025,7.9055,8.31195,6.31555,8.8834,5.4077
"4962","3_CHOYP_LOC100705265.3.3.m.40296",4,0.1,0.1,0.1,0.1,0.2506,0.1
"4963","3_CHOYP_LOC100705460.1.3.m.4908",4,0.1,2.4948,0.1,0.1,0.1,0.1
"4964","3_CHOYP_LOC100705726.1.1.m.17900",3,3.883,1.3377,5.43535,4.123,1.5361,1.8331
"4965","3_CHOYP_LOC100705966.1.1.m.45957",1,11.06725,13.32505,11.6818,2.45245,2.5225,3.10505
"4966","3_CHOYP_LOC100706133.1.1.m.56708",4,0.9856,0.9824,0.1,0.1,0.1,0.1
"4967","3_CHOYP_LOC100706374.1.1.m.51988",3,3.8259,1.95155,0.1,4.08185,4.3303,0.1
"4968","3_CHOYP_LOC100706747.1.1.m.14818",4,1.8824,0.1,0.1,0.1,0.1,0.1
"4969","3_CHOYP_LOC100707249.1.1.m.15336",4,1.57005,0.1,0.1,1.64045,0.1,0.1
"4970","3_CHOYP_LOC100707367.1.1.m.16292",4,0.1,0.1,0.90565,0.1,0.1,0.1
"4971","3_CHOYP_LOC100707656.1.1.m.10569",3,5.0552,5.0652,0.1,3.70295,1.98145,0.1
"4972","3_CHOYP_LOC100707920.1.1.m.27511",3,1.5368,1.06925,0.60325,2.1696,2.30535,0.1
"4973","3_CHOYP_LOC100708024.1.2.m.7177",3,4.38655,1.96765,6.6087,6.00375,3.55465,1.7745
"4974","3_CHOYP_LOC100708054.1.1.m.57813",1,8.8982,12.24865,12.2522,10.76635,12.06325,9.3978
"4975","3_CHOYP_LOC100708199.3.6.m.23799",4,2.80805,0.1,0.1,0.1,0.1,0.1
"4976","3_CHOYP_LOC100708199.6.6.m.57028",4,0.4135,0.1,0.1,0.1,0.1,0.1
"4977","3_CHOYP_LOC100708329.1.1.m.3319",1,16.1731,24.4351,25.69135,21.64145,13.7911,27.85165
"4978","3_CHOYP_LOC100708602.1.1.m.65805",4,0.1,0.1,0.1,0.1,0.1,0.1
"4979","3_CHOYP_LOC100708650.1.3.m.10354",4,0.1,0.1,0.1,0.1,0.1,0.1
"4980","3_CHOYP_LOC100708717.1.1.m.5825",1,63.9068,49.3017,39.3786,27.27755,36.1066,60.18785
"4981","3_CHOYP_LOC100708991.1.5.m.740",3,2.5294,3.8383,1.4148,1.37665,4.31375,3.53165
"4982","3_CHOYP_LOC100708991.2.5.m.29236",4,2.1865,0.1,0.1,0.1,0.36335,0.1
"4983","3_CHOYP_LOC100708991.3.5.m.40072",3,2.38795,0.1,0.1,3.80735,14.847,0.1
"4984","3_CHOYP_LOC100708991.5.5.m.59991",1,2.3721,20.2926,38.91285,25.60535,9.3056,35.94795
"4985","3_CHOYP_LOC100709262.1.2.m.17960",3,0.86255,0.1,1.29565,2.1691,0.1,0.60905
"4986","3_CHOYP_LOC100709316.1.1.m.17221",1,20.78815,13.8409,10.8944,6.18325,15.72575,15.9293
"4987","3_CHOYP_LOC100709493.2.2.m.59425",3,0.8607,1.65765,0.8901,1.7255,4.58875,5.5728
"4988","3_CHOYP_LOC100709538.1.2.m.4299",3,3.0901,6.10875,6.5948,3.33975,0.1,0.1
"4989","3_CHOYP_LOC100709617.1.1.m.10644",4,2.6596,0.1,0.1,0.1,0.1,0.1
"4990","3_CHOYP_LOC100709948.1.1.m.9245",3,0.54045,0.54435,0.8531,0.5766,0.6117,0.4228
"4991","3_CHOYP_LOC100710392.2.2.m.14004",4,0.1,5.0011,0.1,0.1,0.1,0.1
"4992","3_CHOYP_LOC100710565.1.1.m.5315",3,1.6472,4.8351,1.76925,3.39955,0.1,2.24295
"4993","3_CHOYP_LOC100710578.1.1.m.62426",3,6.3727,1.63365,1.70515,0.1,0.1,0.1
"4994","3_CHOYP_LOC100710612.1.1.m.5449",1,23.6369,30.5766,31.9917,21.7447,15.293,23.2788
"4995","3_CHOYP_LOC100710670.1.2.m.7245",1,59.07755,55.3003,64.82935,63.09435,78.75975,61.03525
"4996","3_CHOYP_LOC100710670.2.2.m.45011",1,59.07755,55.3003,64.82935,63.09435,78.75975,61.03525
"4997","3_CHOYP_LOC100710965.1.1.m.15140",3,2.32505,2.3172,2.5113,2.4425,2.66655,0.1
"4998","3_CHOYP_LOC100711334.1.1.m.16928",1,14.42465,24.1515,22.86555,15.3897,27.2844,23.1934
"4999","3_CHOYP_LOC100711559.1.1.m.10313",1,46.5218,46.82915,61.03385,49.6907,37.17375,37.7152
"5000","3_CHOYP_LOC100711617.1.1.m.9209",4,10.88285,3.659,0.1,3.85845,4.10355,0.1
"5001","3_CHOYP_LOC100713637.1.1.m.16691",4,1.5034,0.7972,0.1,0.1,0.1,0.1
"5002","3_CHOYP_LOC100714922.1.1.m.39817",4,0.1,0.1,0.1,0.1,0.1,0.1
"5003","3_CHOYP_LOC100717261.1.1.m.51839",1,16.1867,19.9813,26.6429,19.17235,20.28395,32.1885
"5004","3_CHOYP_LOC100718468.1.1.m.11334",3,2.8822,1.93375,0.1,1.09135,0.1,2.6455
"5005","3_CHOYP_LOC100720440.1.2.m.11473",3,0.1,0.529,1.02535,0.5424,0.1,0.1
"5006","3_CHOYP_LOC100721364.1.1.m.15879",4,1.093,0.1,0.1,0.1,1.21155,0.1
"5007","3_CHOYP_LOC100721584.1.1.m.52602",4,0.1,0.1,0.1,0.91,0.1,0.1
"5008","3_CHOYP_LOC100723342.1.1.m.58414",4,0.1,0.499,0.1,0.1,0.1,0.1
"5009","3_CHOYP_LOC100725472.1.2.m.5970",1,15.46015,25.39705,20.4786,20.83925,6.5363,15.9821
"5010","3_CHOYP_LOC100726220.1.1.m.8701",4,1.78975,3.51355,0.1,0.1,0.1,0.1
"5011","3_CHOYP_LOC100726448.1.1.m.26536",1,11.11335,6.6903,18.8403,9.4105,7.5851,0.1
"5012","3_CHOYP_LOC100727159.1.1.m.60272",4,0.1,0.1,0.1,0.1,2.18935,0.1
"5013","3_CHOYP_LOC100727208.1.1.m.9365",4,0.1,0.1,0.1,0.1,0.1,0.1
"5014","3_CHOYP_LOC100727208.1.1.m.9366",1,55.6508,42.11675,60.45025,65.3911,30.5786,74.7245
"5015","3_CHOYP_LOC100728625.2.2.m.51928",1,41.7428,8.9702,6.3152,12.61745,10.0783,20.54775
"5016","3_CHOYP_LOC100729623.1.2.m.6310",4,0.1,0.1,0.1,0.1,0.5594,0.1
"5017","3_CHOYP_LOC100730443.1.1.m.57698",4,0.1,0.1,0.1,0.1,0.1,0.1
"5018","3_CHOYP_LOC100740246.1.1.m.25108",3,1.934,0.1,2.07795,2.0887,2.14815,0.1
"5019","3_CHOYP_LOC100740578.1.1.m.65702",3,1.8596,1.94765,2.97275,1.98405,2.1048,1.32985
"5020","3_CHOYP_LOC100740873.1.1.m.46472",4,0.16375,0.1,0.1,0.1,0.1,0.1
"5021","3_CHOYP_LOC100741247.2.2.m.27816",3,2.01145,0.1,0.1,0.1,0.1,1.4361
"5022","3_CHOYP_LOC100741250.1.2.m.48951",4,0.1,0.1,0.1,0.33215,0.3484,0.408
"5023","3_CHOYP_LOC100741406.1.1.m.29038",1,15.0534,15.1746,12.26055,18.5485,10.4473,28.7159
"5024","3_CHOYP_LOC100742152.1.2.m.4504",1,14.03615,19.4748,20.48695,22.54,15.84275,19.35385
"5025","3_CHOYP_LOC100742289.1.1.m.25180",1,24.36655,31.0138,29.8909,31.41325,24.7054,31.83005
"5026","3_CHOYP_LOC100743250.1.1.m.12309",4,0.1,0.1,0.1,0.1,0.1,0.1
"5027","3_CHOYP_LOC100743251.1.1.m.16814",1,25.6185,23.21055,14.97245,16.96945,20.00245,17.0468
"5028","3_CHOYP_LOC100743492.1.1.m.58896",1,0.1,12.34795,6.5342,9.819,13.967,8.50225
"5029","3_CHOYP_LOC100743548.1.2.m.18991",1,4.7435,9.4311,9.91595,9.9898,37.1642,38.722
"5030","3_CHOYP_LOC100743601.1.1.m.37797",4,0.93145,0.1,0.53385,0.55525,0.58425,0.1
"5031","3_CHOYP_LOC100743901.1.1.m.4559",1,11.9695,19.4274,20.52005,16.7394,18.7754,12.68015
"5032","3_CHOYP_LOC100744089.1.1.m.58530",3,4.37815,2.9137,3.0553,0.1,0.1,3.98615
"5033","3_CHOYP_LOC100744356.1.1.m.49326",1,11.58755,12.7514,12.2841,7.8807,10.707,14.50585
"5034","3_CHOYP_LOC100744369.1.1.m.56678",3,0.1,0.8526,0.88885,1.80185,0.1,1.16385
"5035","3_CHOYP_LOC100744506.1.1.m.44043",2,0.1,0.1,19.42575,2.9465,1.30465,24.89075
"5036","3_CHOYP_LOC100745330.1.1.m.65802",4,0.1,0.1,0.1,0.1,0.1,0.1
"5037","3_CHOYP_LOC100745429.1.1.m.27818",1,37.73265,27.1264,19.9641,20.1793,27.36125,18.57325
"5038","3_CHOYP_LOC100745778.1.1.m.27697",1,57.3027,65.5232,68.6662,71.9387,91.46775,64.58375
"5039","3_CHOYP_LOC100748006.1.2.m.19013",3,0.96,0.1,0.9978,1.03975,0.1,1.3058
"5040","3_CHOYP_LOC100748395.4.7.m.40663",1,98.91645,106.56605,84.71975,103.86175,104.25635,136.2608
"5041","3_CHOYP_LOC100748395.6.7.m.57994",8,0.1,0.1,0.1,0.1,37.23805,0.1
"5042","3_CHOYP_LOC100748436.1.1.m.33164",3,5.31055,5.349,5.624,8.45115,12.0214,0.1
"5043","3_CHOYP_LOC100748625.1.1.m.24479",1,15.5467,14.81935,16.3885,19.2135,10.2795,18.04525
"5044","3_CHOYP_LOC100749296.1.1.m.45471",4,0.67505,0.1,0.1,0.1,0.1,0.1
"5045","3_CHOYP_LOC100749463.1.1.m.6770",1,8.65235,13.057,10.72215,8.7467,11.97265,9.93775
"5046","3_CHOYP_LOC100749506.1.1.m.8950",4,0.1,0.1,0.1,0.1,0.1,0.1
"5047","3_CHOYP_LOC100749506.1.1.m.8951",6,38.7911,3.2164,0.1,0.1,0.1,0.1
"5048","3_CHOYP_LOC100749745.1.1.m.11523",4,0.1,0.1,0.1,0.1,0.1,0.1
"5049","3_CHOYP_LOC100752270.1.1.m.23081",1,23.98705,8.1063,8.548,10.69915,4.5249,5.509
"5050","3_CHOYP_LOC100755189.1.1.m.33307",1,60.236,47.5174,59.1693,50.43575,67.9373,47.44815
"5051","3_CHOYP_LOC100759507.1.1.m.30604",1,11.2181,11.26395,11.82905,9.57005,12.7251,15.45395
"5052","3_CHOYP_LOC100769755.1.1.m.59793",1,17.3057,6.6502,2.81545,1.4461,3.02195,7.33615
"5053","3_CHOYP_LOC100770235.1.1.m.2514",4,0.1,0.1,0.1,0.1,0.1,0.1
"5054","3_CHOYP_LOC100770313.1.1.m.3513",3,0.1,0.9569,1.9323,1.007,0.1,1.30855
"5055","3_CHOYP_LOC100808508.1.1.m.59055",1,16.3632,14.81935,13.8702,12.13865,20.3577,13.54085
"5056","3_CHOYP_LOC100841619.1.1.m.40382",4,0.1,0.1,0.1,0.41955,0.1,0.1
"5057","3_CHOYP_LOC100862999.1.1.m.11759",1,108.06035,75.81055,103.76295,101.24885,122.54865,135.3682
"5058","3_CHOYP_LOC100863242.1.1.m.9849",1,5.6969,10.0481,6.7486,10.64335,7.1819,3.92765
"5059","3_CHOYP_LOC100863386.1.1.m.37224",3,1.77755,0.1,2.4882,0.67205,0.7121,0.1
"5060","3_CHOYP_LOC100863781.1.1.m.33751",3,0.4659,0.46445,0.4832,0.92475,0.52835,1.14915
"5061","3_CHOYP_LOC100863920.1.1.m.40408",3,5.346,5.3612,4.7359,6.6703,3.0391,2.5083
"5062","3_CHOYP_LOC100864134.1.1.m.41690",4,0.1,0.1,0.1,0.1,0.1,0.1
"5063","3_CHOYP_LOC100864501.1.1.m.7850",3,5.22485,2.104,1.1771,2.22865,0.1,1.48765
