"","Protein","X0","X3","X5","X7","X9","X11","X13","X15"
"2109","3_CHOYP_SLC34A2.1.2|m.9501",0.5,0,0,0.5,1,0.5,0,0
"2110","3_CHOYP_TRIADDRAFT_26633.4.6|m.50465",0,0,0.5,0.5,0.5,0,0,0.5
"2111","3_CHOYP_UBP19.1.1|m.55642",0,0,1,0,0.5,0,0.5,0
"2112","3_CHOYP_LOC100373917.1.1|m.43876",0.5,0.5,0.5,1,0,0,0,0
"2113","3_CHOYP_LOC571721.2.3|m.53122",0.5,0.5,0.5,0.5,0.5,0,0,0
"2114","3_CHOYP_LOC577573.1.1|m.13979",0,0,0,0,0.5,0,0,1.5
"2115","3_CHOYP_SMAD1.2.2|m.60397",0.5,0.5,0,0.5,0.5,0,0,0.5
"2116","3_CHOYP_CELF4.1.1|m.22429",0.5,0.5,0.5,0.5,0,0,0.5,0
"2117","3_CHOYP_SCAPER.1.1|m.34551",0,0.5,0.5,0,1,0,0,0
"2118","3_CHOYP_LOC100186070.1.1|m.3415",0,0,1,1,0,0,0,0
"2119","3_CHOYP_LOC592888.1.1|m.63240",0,0,0,0,0,1,0,1
"2120","3_CHOYP_MIB1.4.4|m.64019",0.5,0,0,0,0,0,0,2
"2121","3_CHOYP_NEMVEDRAFT_V1G163820.1.1|m.6391",0.5,0.5,0,0,0.5,1,0,0
"2122","3_CHOYP_BRAFLDRAFT_277269.1.1|m.51636",0,0,0.5,0.5,1,0,0,0
"2123","3_CHOYP_LOC100371430.1.1|m.61181",0,1,0.5,0,0,0,0,0.5
"2124","3_CHOYP_PHUM_PHUM128460.1.7|m.3477",0,0,2,0,0,0,0,0
"2125","3_CHOYP_ITF2.1.1|m.1446",0,0,1,0.5,0.5,0,0,0
"2126","3_CHOYP_LOC591926.1.1|m.27235",0,0,0,1,1,0,0,0
"2127","3_CHOYP_LOC769726.1.1|m.26365",0,0,0,0.5,0.5,0.5,0,0.5
"2128","3_CHOYP_BRAFLDRAFT_206907.6.11|m.30690",0.5,0,0,0,0.5,0,0.5,1
"2129","3_CHOYP_GTR1.1.1|m.25509",0,0,0,0,0,0,1,1
"2130","3_CHOYP_LOC100199663.1.1|m.22109",0,0.5,0,0.5,0,0,1,0
"2131","3_CHOYP_LOC100367640.1.1|m.22070",0.5,0,1,0.5,0,0,0,0.5
"2132","3_CHOYP_LOC100371339.1.1|m.4513",1,0.5,0.5,1,0,0,0,0
"2133","3_CHOYP_LOC661769.1.1|m.10866",0,0,0.5,0.5,0.5,0.5,0,0
"2134","3_CHOYP_MESH1.1.3|m.13824",0.5,1,0,0.5,0,0.5,0,0
"2135","3_CHOYP_NGAP.2.2|m.63455",0,0,0,0,0,0.5,1,0.5
"2136","3_CHOYP_BRAFLDRAFT_74874.5.9|m.47033",0,0,1,0,0,1,0,0
"2137","3_CHOYP_BRAFLDRAFT_75823.1.2|m.2870",0,0.5,0.5,0.5,0,0,0,0.5
"2138","3_CHOYP_BRAFLDRAFT_99974.1.1|m.25083",0,0,0,0.5,0.5,0,0.5,0.5
"2139","3_CHOYP_LOC100373809.1.2|m.35126",1.5,1,1,0,0,0,0,0
"2140","3_CHOYP_LOC100374345.1.2|m.11328",1,0.5,1,0,0.5,0,0,0
"2141","3_CHOYP_LOC100899229.1.1|m.12157",0,0,0.5,0.5,0.5,0,0,0.5
"2142","3_CHOYP_LOC100901947.1.1|m.7834",1,0.5,0,0.5,0,0,1,0
"2143","3_CHOYP_LOC100907845.2.3|m.23111",0,0,0,0.5,0.5,0,0.5,0.5
"2144","3_CHOYP_PHF14.1.1|m.27257",0,0,1,0,0,1,0,0
"2145","3_CHOYP_AAEL_AAEL001424.1.1|m.40785",0.5,0.5,0.5,0.5,0,0.5,0,0
"2146","3_CHOYP_BRAFLDRAFT_217332.2.2|m.51240",0.5,1,1,0,0,0,0,0
"2147","3_CHOYP_LOC100369333.14.32|m.32582",0,0.5,0,0,0,0,0,1.5
"2148","3_CHOYP_LOC100375481.1.1|m.4496",0,0,1,0.5,0,0.5,0,0
"2149","3_CHOYP_LOC100914852.1.1|m.29079",0,0.5,0.5,0.5,0,0.5,0,0
"2150","3_CHOYP_MP2K5.1.1|m.45311",0,0,0,0.5,0,0,0.5,1
"2151","3_CHOYP_MVD1.1.1|m.28700",0.5,0.5,0,0,1,0,0,0.5
"2152","3_CHOYP_RPA1.1.2|m.3320",0,0,0.5,0,0.5,0,0,1
"2153","3_CHOYP_HSPA12A.2.27|m.15188",1,0,0,0,0.5,0,1,0.5
"2154","3_CHOYP_contig_009651|m.11212",0.5,0.5,0,0,0,1,0.5,0
"2155","3_CHOYP_LOC660510.1.1|m.56258",0.5,0,0,0,0,0.5,1,0.5
"2156","3_CHOYP_VA0D1.1.2|m.31117",0.5,0.5,0,0,1,0,0.5,0
"2157","3_CHOYP_PY03350.1.1|m.8097",0,0,1,0,0.5,0,0,0.5
"2158","3_CHOYP_RL39.2.2|m.64898",0.5,0,0,0,0,0,0.5,1.5
"2159","3_CHOYP_SACS.12.17|m.53659",0.5,0.5,0,1,0.5,0,0,0
"2160","3_CHOYP_contig_006758|m.7690",0,0,0.5,0,1,0,0,0.5
"2161","3_CHOYP_LOC100368071.1.1|m.6755",1.5,1,0.5,0,0.5,0,0,0
"2162","3_CHOYP_RANGRF.1.2|m.18930",0.5,0.5,0,0,0.5,0,0,1
"2163","3_CHOYP_BRAFLDRAFT_98499.1.1|m.5718",0.5,1.5,0.5,0,0,0,0,0
"2164","3_CHOYP_C1QL4.7.10|m.49245",0.5,0,0.5,0.5,0.5,0,0.5,0
"2165","3_CHOYP_LOC100005318.1.1|m.30043",0,0,0,0,0.5,0.5,0.5,0.5
"2166","3_CHOYP_AMY.2.3|m.15473",0,0,0.5,0.5,0.5,0,0.5,0
"2167","3_CHOYP_MICPUCDRAFT_54866.4.4|m.57185",4.5,0.5,0.5,0,1,0,0,0
"2168","3_CHOYP_P4HA1.4.5|m.59821",1,1.5,0,0,0,0,0,0.5
"2169","3_CHOYP_MTSS1.1.1.1|m.41595",0.5,0.5,1,0,0,0,0.5,0
"2170","3_CHOYP_CG057.1.1|m.45912",0.5,0.5,0,0,1,0.5,0,0
"2171","3_CHOYP_BRAFLDRAFT_95868.1.2|m.56034",0,0,0,2,0,0,0,0
"2172","3_CHOYP_CASP7.5.23|m.12847",0.5,0,0.5,0.5,0,0.5,0.5,0
"2173","3_CHOYP_LOC100370040.1.2|m.55411",0.5,0,0,0,0,0,1.5,0.5
"2174","3_CHOYP_contig_004045|m.4615",0,0,0.5,0.5,0.5,0.5,0,0
"2175","3_CHOYP_HSPA12A.10.27|m.35252",0,0,0,0,0,1.5,0,0.5
"2176","3_CHOYP_contig_018676|m.21920",0.5,0.5,0,0,0.5,0,0.5,0.5
"2177","3_CHOYP_contig_009315|m.10833",1.5,0.5,0,1,0,0,0,0.5
"2178","3_CHOYP_LOC100178034.1.2|m.13282",0,0,0.5,0,0.5,0,0.5,0.5
"2179","3_CHOYP_LOC100176461.1.1|m.63236",0,0,0,1,1,0,0,0
"2180","3_CHOYP_contig_051171|m.61058",0,0,1,0.5,0,0.5,0,0
"2181","3_CHOYP_LOC100184451.1.8|m.30146",1.5,0.5,1,0,0,0,0,0.5
"2182","3_CHOYP_contig_046706|m.54827",1,0.5,0,0,0,0,0.5,1
"2183","3_CHOYP_GIMA4.4.7|m.42250",0,0,0.5,0.5,0.5,0.5,0,0
"2184","3_CHOYP_BRAFLDRAFT_93856.2.6|m.20593",0,0,0,1,0,0,0,1
"2185","3_CHOYP_contig_025311|m.28826",3,2,0,0,0,0,0,0
"2186","3_CHOYP_contig_023888|m.27197",3,2,0,0,0,0,0,0
"2187","3_CHOYP_CASP7.16.23|m.50828",0.5,0.5,0,0,0,0,0.5,1
"2188","3_CHOYP_contig_004853|m.5555",0,0,0,0.5,0.5,1,0,0
"2189","3_CHOYP_ANM12.1.1|m.53881",0,0,0.5,1,0.5,0,0,0
"2190","3_CHOYP_contig_027213|m.30953",1,1,0,1,0,0,0,0
"2191","3_CHOYP_contig_030748|m.35048",1,0,0.5,0.5,0.5,0,0,0.5
"2192","3_CHOYP_BRAFLDRAFT_77483.1.1|m.56627",0,0,1,0.5,0.5,0,0,0
"2193","3_CHOYP_contig_050710|m.60376",0.5,0,0.5,0,0.5,0,0,1
"2194","3_CHOYP_contig_033090|m.37804",1,0,0,0,0.5,0,1,0.5
"2195","3_CHOYP_RAB8A.2.3|m.33866",1,0,0.5,0.5,0,0,0.5,0.5
"2196","3_CHOYP_contig_035372|m.40130",0.5,0,0,0.5,0,0,1,0.5
"2197","3_CHOYP_MAD1.1.1|m.48542",0,0,0.5,0.5,1,0,0,0
"2198","3_CHOYP_LOC100899437.1.1|m.28953",0.5,0.5,0.5,1,0,0,0,0
"2199","3_CHOYP_contig_041712|m.47757",0,0,0,0.5,0,0.5,0,1
"2200","3_CHOYP_LOC100373169.1.1|m.15573",1,1,0,0,0,0,0,1
"2201","3_CHOYP_DHC6.1.1|m.22887",1,2,0,0,0,0,0,0
"2202","3_CHOYP_EHI_072050.2.8|m.16931",1,0.5,1,0.5,0,0,0,0
"2203","3_CHOYP_PITG_07096.1.1|m.4922",0,0,0.5,1.5,0,0,0,0
"2204","3_CHOYP_BRAFLDRAFT_91636.6.11|m.49144",0.5,0,0.5,0,0.5,0.5,0,0.5
"2205","3_CHOYP_MICPUCDRAFT_54866.2.4|m.37897",0,0,0,0,0,0,1,1
"2206","3_CHOYP_CHL1.2.2|m.65829",0,0,0,0,0.5,0,1,0.5
"2207","3_CHOYP_contig_011268|m.13012",0,0,0.5,0,0,0.5,0.5,0.5
"2208","3_CHOYP_CRE_20365.1.3|m.20889",0,0,0,1,0,0,0.5,0.5
"2209","3_CHOYP_PHUM_PHUM498130.1.1|m.12138",1,1,0,0,0,0,0.5,0.5
"2210","3_CHOYP_contig_010487|m.12180",3,2,0,0,0,0,0,0
"2211","3_CHOYP_contig_055822|m.66445",0,0,1,0.5,0,0,0,0.5
"2212","3_CHOYP_contig_010154|m.11827",0,0,1,1,0,0,0,0
"2213","3_CHOYP_contig_053912|m.64506",0,0,0,0.5,0.5,0.5,0.5,0
"2214","3_CHOYP_EIN_201030.1.3|m.20334",0,0,0,0.5,0,0.5,0.5,1
"2215","3_CHOYP_ISCW_ISCW012442.1.1|m.8441",0,0,0.5,1,0,0.5,0.5,0
"2216","3_CHOYP_LOC100378553.1.1|m.7444",2,0.5,0.5,0.5,0.5,0,0,0.5
"2217","3_CHOYP_NEMVEDRAFT_V1G122785.1.1|m.57840",0.5,0.5,1,0.5,0,0,0.5,0
"2218","3_CHOYP_RHG18.1.1|m.24618",0.5,0.5,0.5,0.5,0,0.5,0,0.5
"2219","3_CHOYP_LOC100185472.1.1|m.66178",2.5,1.5,0,0,1,0,0,0
"2220","3_CHOYP_PIR.1.1|m.48663",0.5,0,0.5,0.5,0,0,1,0.5
"2221","3_CHOYP_PK3CD.1.1|m.53039",1,0.5,0,0,0,1,0,1
"2222","3_CHOYP_SMP_001000.1.1|m.39561",1.5,2,0,0,0.5,0,0,0
"2223","3_CHOYP_SPT20.1.1|m.35908",0,0,0,0,1.5,0.5,0,0.5
"2224","3_CHOYP_ATRX.1.1|m.14705",0,0.5,0,0,0.5,1,0,0.5
"2225","3_CHOYP_BRAFLDRAFT_122339.1.1|m.58748",1.5,1.5,0.5,0,0,0.5,0,0
"2226","3_CHOYP_ENOX2.1.1|m.7197",0,0.5,0.5,0,1,0,0.5,0
"2227","3_CHOYP_LOC100368924.1.1|m.5031",0.5,1.5,0,0.5,0,0.5,0,0
"2228","3_CHOYP_LOC100373945.1.1|m.53450",1,1.5,0.5,0.5,0,0,0,0
"2229","3_CHOYP_MYO7A.2.3|m.63360",0,0,0,1,1,0.5,0,0
"2230","3_CHOYP_NEMVEDRAFT_V1G165338.1.1|m.60296",0,0.5,0,0,0.5,1,0,0.5
"2231","3_CHOYP_BRAFLDRAFT_114633.1.1|m.49577",0,0,1,0,0,0.5,1,0
"2232","3_CHOYP_BRAFLDRAFT_117083.3.3|m.59001",3.5,1.5,0.5,0,0.5,0,0,0
"2233","3_CHOYP_BRAFLDRAFT_125550.1.5|m.9080",1.5,2.5,0,0,0,0,0,0
"2234","3_CHOYP_CS066.1.3|m.44165",1,1,0,0,0,1,0,0.5
"2235","3_CHOYP_LEG4.1.1|m.22079",2.5,1,0,0,0,0,0.5,1
"2236","3_CHOYP_LOC100366927.1.1|m.6140",0,2,0,0,0,0.5,0,0
"2237","3_CHOYP_USO1.2.11|m.12785",1.5,0.5,0.5,1,0,0.5,0,0
"2238","3_CHOYP_FABP7.1.2|m.22674",0,0.5,0,0,1,1,0,0
"2239","3_CHOYP_LOC100366606.1.2|m.47289",7.5,2.5,0,0,0,0,0,0
"2240","3_CHOYP_RN213.12.13|m.60577",0.5,0.5,0.5,0.5,0,0,0,1
"2241","3_CHOYP_ARMC9.1.1|m.57265",0.5,0,0,0.5,0,1,1,0
"2242","3_CHOYP_CLPB.1.3|m.14233",0,0,0.5,0,1,0.5,0,0.5
"2243","3_CHOYP_IWS1.1.1|m.13972",0.5,0.5,0,0.5,0,0.5,0.5,0.5
"2244","3_CHOYP_LOC100377435.1.1|m.46017",1,0.5,0,1,0.5,0.5,0,0
"2245","3_CHOYP_RAVR1.1.1|m.62572",0.5,1,0.5,1,0,0,0,0
"2246","3_CHOYP_STING.3.3|m.61083",2,0.5,0.5,0,0.5,0.5,0.5,0
"2247","3_CHOYP_BRAFLDRAFT_117216.1.1|m.25201",0.5,1.5,0.5,0,0.5,0,0,0
"2248","3_CHOYP_LOC558213.1.1|m.27293",0,0.5,1,0.5,0,0.5,0,0
"2249","3_CHOYP_LOC588932.3.3|m.35464",0,0,0,0.5,1,0.5,0.5,0
"2250","3_CHOYP_NUBPL.1.1|m.15123",1,0,1,0.5,0.5,0.5,0,0
"2251","3_CHOYP_BRAFLDRAFT_261932.1.1|m.23690",0.5,1,0,0,0.5,0.5,0,0.5
"2252","3_CHOYP_CORIN.2.2|m.40858",0,0,0.5,1,1,0,0,0
"2253","3_CHOYP_LOC100372392.6.8|m.56267",2,1.5,0.5,0.5,0,0,0,0
"2254","3_CHOYP_NEMVEDRAFT_V1G241446.2.2|m.47394",0,0,0,0,0,0,0,2.5
"2255","3_CHOYP_TSC1.1.1|m.5136",0,0,0.5,1.5,0,0.5,0,0
"2256","3_CHOYP_ANR11.1.1|m.56842",0.5,1,0,0.5,0,1,0,0
"2257","3_CHOYP_LOC100198049.1.1|m.13866",1,1,0,0.5,0,0.5,0.5,0
"2258","3_CHOYP_LOC100693575.1.1|m.19082",0.5,1,0,0.5,0.5,0.5,0,0
"2259","3_CHOYP_SIK3.1.1|m.8214",0,0,0.5,0,0.5,1,0.5,0
"2260","3_CHOYP_TRIADDRAFT_57945.3.3|m.55640",0,0.5,1,0.5,0.5,0,0,0
"2261","3_CHOYP_BM1_57400.5.7|m.58033",1.5,0,0,1.5,0.5,0,0,0.5
"2262","3_CHOYP_BRAFLDRAFT_210874.1.1|m.28596",2,0,1,1,0,0,0,0.5
"2263","3_CHOYP_BRAFLDRAFT_93876.1.1|m.8885",0.5,0,0,0.5,0.5,1,0.5,0
"2264","3_CHOYP_LOC592013.1.1|m.20072",0.5,1,0.5,0,0,1,0,0
"2265","3_CHOYP_MINP1.1.1|m.13284",0,0,1,0.5,1,0,0,0
"2266","3_CHOYP_RAN.3.3|m.59027",1.5,1,1,0,0,0,0,0.5
"2267","3_CHOYP_TBRG4.1.1|m.48213",0,0.5,0.5,1,0.5,0,0,0
"2268","3_CHOYP_contig_039058|m.44237",0,0,0,0,0.5,1,0.5,0.5
"2269","3_CHOYP_BAZ1A.1.1|m.9485",0.5,0.5,0,0.5,0.5,0.5,0.5,0
"2270","3_CHOYP_C1QT4.3.5|m.46406",0,0,1,0,0,0.5,0.5,0.5
"2271","3_CHOYP_ISCW_ISCW018656.1.1|m.51893",0.5,0.5,0.5,0.5,0.5,0,0,0.5
"2272","3_CHOYP_PSTPIP1.1.1|m.39114",2,1.5,0,0,0.5,0.5,0,0
"2273","3_CHOYP_PTCD3.1.1|m.24655",0,1,0.5,0,1,0,0,0
"2274","3_CHOYP_FABP6.1.2|m.49858",0,0,1,0,0,1,0.5,0
"2275","3_CHOYP_LIN9.1.1|m.12005",0,0,1,0.5,0,1,0,0
"2276","3_CHOYP_LOC100370879.1.1|m.53699",0,0,0.5,0.5,0.5,0,0,1
"2277","3_CHOYP_LOC100371039.1.1|m.18908",0,0,1,1,0.5,0,0,0
"2278","3_CHOYP_contig_001932|m.2147",0.5,0,0,0,0,0.5,1,1
"2279","3_CHOYP_BRAFLDRAFT_104267.1.1|m.52332",0,0,0.5,0.5,0,1,0,0.5
"2280","3_CHOYP_LOC100370821.2.2|m.45409",0.5,0.5,0.5,0.5,0,0.5,0.5,0
"2281","3_CHOYP_LOC100376250.1.1|m.46061",0.5,0,0.5,0.5,1,0,0,0.5
"2282","3_CHOYP_LOC100632738.1.1|m.4911",0.5,0.5,0,0,0.5,0,0.5,1
"2283","3_CHOYP_PIF.6.6|m.44699",0,0,0,1.5,0.5,0.5,0,0
"2284","3_CHOYP_PPM1H.1.1|m.24782",1,0.5,0.5,0,0.5,1,0,0
"2285","3_CHOYP_QPCT.1.1|m.38977",0,0,0.5,0,0,2,0,0
"2286","3_CHOYP_TSP_10831.1.1|m.47028",3.5,2.5,0,0,0,0,0,0
"2287","3_CHOYP_BRAFLDRAFT_126378.2.2|m.11826",3,2.5,0,0,0,0,0,0
"2288","3_CHOYP_LOC100770313.1.1|m.3513",0,0,0.5,1,0.5,0,0.5,0
"2289","3_CHOYP_NEMVEDRAFT_V1G236658.4.6|m.30181",1.5,0,1.5,0.5,0.5,0,0,0
"2290","3_CHOYP_PHUM_PHUM547410.1.1|m.10964",5.5,2.5,0,0,0,0,0,0
"2291","3_CHOYP_BRAFLDRAFT_226416.1.1|m.56984",0.5,0.5,0.5,0,0.5,0.5,0,0.5
"2292","3_CHOYP_CBG18730.1.1|m.2611",0,0.5,0,0,1.5,0.5,0,0
"2293","3_CHOYP_ESF1.1.1|m.15088",0.5,0.5,0.5,0,0.5,0.5,0.5,0
"2294","3_CHOYP_RT16.1.1|m.16545",0,0,1.5,0,0.5,0.5,0,0
"2295","3_CHOYP_LOC100560334.2.3|m.42997",0,0,0,0.5,1.5,0.5,0,0
"2296","3_CHOYP_LOC100741250.1.2|m.48951",0,0,0,0,0.5,0.5,0.5,1
"2297","3_CHOYP_M3K7.1.4|m.7880",0.5,0.5,0.5,0.5,0.5,0,0,0.5
"2298","3_CHOYP_PNO1.1.3|m.2044",0,0.5,0.5,0.5,0.5,0,0,0.5
"2299","3_CHOYP_BRAFLDRAFT_131151.4.4|m.58019",0.5,0.5,0.5,0,1,0,0.5,0
"2300","3_CHOYP_BRAFLDRAFT_91695.1.1|m.31423",0.5,0.5,0.5,0.5,0.5,0,0.5,0
"2301","3_CHOYP_COL4A4.1.1|m.30919",1.5,1.5,1,0,0,0,0,0
"2302","3_CHOYP_CRE-GST-7.1.1|m.30139",1,1.5,0.5,0.5,0,0,0,0
"2303","3_CHOYP_LOC100375265.2.2|m.11396",0,1.5,0.5,0,0,0,0,0.5
"2304","3_CHOYP_LOC100376807.1.1|m.22568",3.5,2,0.5,0,0,0,0,0
"2305","3_CHOYP_LOC100533447.2.3|m.44497",0.5,0.5,1,0,0,0.5,0,0.5
"2306","3_CHOYP_LOC578600.1.1|m.45849",0,0.5,0,1,0.5,0,0.5,0
"2307","3_CHOYP_BRAFLDRAFT_116053.1.1|m.63017",1,2,0,0.5,0,0,0,0
"2308","3_CHOYP_BRAFLDRAFT_239751.2.3|m.36889",2.5,2.5,0,0,0,0,0,0
"2309","3_CHOYP_BRAFLDRAFT_99641.1.1|m.63666",0.5,0.5,0.5,0,0.5,0.5,0,0.5
"2310","3_CHOYP_GFM2.1.1|m.18396",0.5,1,0.5,0.5,0.5,0,0,0
"2311","3_CHOYP_H2BL3.1.1|m.16594",0,0,0.5,0,0.5,0.5,0,1
"2312","3_CHOYP_LOC100376272.3.4|m.30521",1,2.5,0,0,0,0,0,0
"2313","3_CHOYP_LOC100744369.1.1|m.56678",0.5,0,0.5,0.5,1,0,0.5,0
"2314","3_CHOYP_LOC100874620.1.1|m.23782",1,0,1,0.5,0,1,0,0
"2315","3_CHOYP_LOC583954.1.1|m.777",1,1,0.5,1,0,0,0,0
"2316","3_CHOYP_LOC592006.1.1|m.18498",0,0,0.5,0,0,0.5,0.5,1
"2317","3_CHOYP_LOC100370750.2.2|m.52391",1.5,2,0.5,0,0,0,0,0
"2318","3_CHOYP_LOC100374909.1.2|m.4076",0,0,0.5,1.5,0,0.5,0,0
"2319","3_CHOYP_LOC100533325.1.1|m.55617",0.5,0,0.5,1,0.5,0.5,0,0
"2320","3_CHOYP_LOC100903999.1.1|m.16840",1,0,0,1,0.5,0,0.5,0.5
"2321","3_CHOYP_LOC575161.5.5|m.55590",0,0.5,0.5,0.5,0,0.5,0.5,0
"2322","3_CHOYP_LOC578169.1.1|m.63470",7.5,2,0.5,0,0,0,0,0
"2323","3_CHOYP_BRAFLDRAFT_113696.1.1|m.54166",0,0.5,0,0.5,1,0,0.5,0
"2324","3_CHOYP_BRAFLDRAFT_131834.1.1|m.29489",1,1,0,0,1,0,0.5,0
"2325","3_CHOYP_BRAFLDRAFT_59154.3.3|m.53255",0,0.5,1,0,0.5,0.5,0,0
"2326","3_CHOYP_LOC100642891.1.1|m.25639",0.5,0,0.5,0.5,1,0.5,0,0
"2327","3_CHOYP_RFC2.1.2|m.12863",0.5,0.5,0.5,0.5,0,0,0.5,0.5
"2328","3_CHOYP_BRAFLDRAFT_284971.1.1|m.8608",0.5,0,0,0,0.5,0,0.5,1.5
"2329","3_CHOYP_FOXN2_3.1.1|m.8518",0.5,0,0,0.5,0.5,0.5,0,1
"2330","3_CHOYP_LOC100692402.2.2|m.49856",0,0,0,0,0,0,1.5,1
"2331","3_CHOYP_LOC558150.4.4|m.53050",1,0,0,0.5,1,0,0,1
"2332","3_CHOYP_NUD17.1.1|m.13156",1.5,1.5,0.5,0,0,0,0.5,0
"2333","3_CHOYP_BRAFLDRAFT_118250.1.1|m.11178",0.5,0.5,0,0,0,2,0,0
"2334","3_CHOYP_BRAFLDRAFT_119774.4.4|m.33349",0,2,0,0,0.5,0,0,0
"2335","3_CHOYP_BRAFLDRAFT_244533.1.2|m.40480",0,0,0.5,0.5,0,0,1,0.5
"2336","3_CHOYP_CP2BA.1.1|m.38084",0,0,0,0,0,0.5,1,1
"2337","3_CHOYP_FAIM1.1.1|m.36651",0.5,1,0.5,0.5,0.5,0,0,0
"2338","3_CHOYP_LOC100672555.1.1|m.15827",0.5,1,1,0,0,0,0,0.5
"2339","3_CHOYP_SEM1A.1.2|m.57703",0,0,1,1,0.5,0,0,0
"2340","3_CHOYP_FAM50.1.1|m.17123",0.5,0,1,1,0,0.5,0,0
"2341","3_CHOYP_AGAP_AGAP010490.1.1|m.51445",2,1.5,0,0,0,0.5,0,0.5
"2342","3_CHOYP_ITA7.1.1|m.1060",0.5,1,0,0,1.5,0,0,0
"2343","3_CHOYP_LOC100372607.1.1|m.49009",0.5,1.5,1,0,0,0,0,0
"2344","3_CHOYP_LOC100556517.1.1|m.22221",1,1.5,0.5,0,0.5,0,0,0
"2345","3_CHOYP_RTTN.1.3|m.9025",1,0.5,1,0.5,0.5,0,0,0
"2346","3_CHOYP_CHMP3.1.1|m.65684",0,1.5,0,0,1,0,0,0
"2347","3_CHOYP_LOC101155629.1.1|m.30633",0,0,0.5,1,0.5,0.5,0,0
"2348","3_CHOYP_NEMVEDRAFT_V1G166546.1.1|m.10454",0.5,1,1,0,0.5,0,0,0
"2349","3_CHOYP_PHUM_PHUM470230.1.1|m.29432",0,0.5,0.5,0,0.5,0,1,0
"2350","3_CHOYP_contig_010354|m.12065",1,0.5,0.5,0,0,1.5,0,0
"2351","3_CHOYP_LOC100120260.1.1|m.41888",0.5,0.5,0,0,2,0,0,0
"2352","3_CHOYP_LOC100375955.1.1|m.9940",0,0.5,0,0,1,0.5,0,0.5
"2353","3_CHOYP_LOC100878123.1.1|m.55730",0,0,0.5,1,0.5,0.5,0,0
"2354","3_CHOYP_NAEGRDRAFT_47557.1.1|m.11283",1.5,1,1,0.5,0,0,0,0
"2355","3_CHOYP_CCD73.1.2|m.21485",0,0.5,1,0.5,0.5,0,0,0
"2356","3_CHOYP_DSEC_GM12928.1.1|m.11933",0,0,0.5,1,1,0,0,0
"2357","3_CHOYP_ISCW_ISCW001190.1.1|m.26579",1.5,1,1,0,0,0.5,0,0
"2358","3_CHOYP_LOC100186360.1.2|m.50759",1.5,0.5,0,1,0.5,0,0.5,0
"2359","3_CHOYP_LOC100638431.4.10|m.48496",0,1,1,0,0,0,0,0.5
"2360","3_CHOYP_LOC100653683.1.1|m.7478",0.5,0.5,0.5,0.5,0,1,0,0
"2361","3_CHOYP_PHUM_PHUM559420.1.1|m.8620",0,0.5,0.5,0.5,0.5,0.5,0,0
"2362","3_CHOYP_LOC100618341.1.1|m.42477",0.5,0,0.5,0,0,0.5,0.5,1
"2363","3_CHOYP_OGFRL1.1.1|m.44422",0.5,0.5,0,0.5,0.5,0,0.5,0.5
"2364","3_CHOYP_UBS3B.1.1|m.43636",0,0,0,0.5,0,0,0.5,1.5
"2365","3_CHOYP_BRAFLDRAFT_86765.1.1|m.54066",0,1,1,0.5,0,0,0,0
"2366","3_CHOYP_GRAP1.1.1|m.45768",0.5,0,0,1,0.5,0.5,0,0.5
"2367","3_CHOYP_KALRN.1.2|m.891",0,0,1,0,0,1,0,0.5
"2368","3_CHOYP_LOC100313573.1.1|m.62977",0,0.5,0,0.5,1.5,0,0,0
"2369","3_CHOYP_LOC100748006.1.2|m.19013",0,0.5,0,0.5,0.5,0,0.5,0.5
"2370","3_CHOYP_LOC420515.1.1|m.15613",0,0,0.5,0,0,0,1,1
"2371","3_CHOYP_OTU6B.1.2|m.31547",0,1,0,1,0,0.5,0,0
"2372","3_CHOYP_VRK1.1.1|m.10917",0,0,1,1,0.5,0,0,0
"2373","3_CHOYP_BRAFLDRAFT_224325.3.3|m.52906",0.5,0,0,1,0,0,0,1.5
"2374","3_CHOYP_HOIL1.2.3|m.54310",0,0,1.5,0.5,0.5,0,0,0
"2375","3_CHOYP_KDM2B.1.1|m.58689",0,0,1,0,1,0,0,0.5
"2376","3_CHOYP_LOC578045.5.5|m.65293",0.5,0.5,0.5,0,0,0.5,0.5,0.5
"2377","3_CHOYP_SR140.1.2|m.11983",0,0.5,0.5,0,0,0,0,1.5
"2378","3_CHOYP_INT6.1.1|m.13005",0,0,0.5,0,1.5,0,0,0.5
"2379","3_CHOYP_LOC100370537.1.1|m.10589",0,0,0.5,1.5,0.5,0,0,0
"2380","3_CHOYP_LOC663838.2.2|m.43318",0.5,0.5,0,0.5,0.5,0.5,0,0.5
"2381","3_CHOYP_VPS36.1.1|m.27030",0.5,1,0.5,0,1,0,0,0
"2382","3_CHOYP_BRAFLDRAFT_208197.2.21|m.9816",0,0.5,0.5,0.5,0.5,0,0.5,0
"2383","3_CHOYP_LOC755290.2.4|m.31794",0,1,0,1,0,0,0.5,0
"2384","3_CHOYP_NEMVEDRAFT_V1G224038.3.5|m.31061",5,1,0.5,0,0.5,0.5,0,0
"2385","3_CHOYP_BRAFLDRAFT_124064.5.6|m.41252",0,0,0,0,1,0,1,0.5
"2386","3_CHOYP_contig_027976|m.31727",1,0.5,0.5,0,0.5,0.5,0,0.5
"2387","3_CHOYP_SMP_006860.2.2.4|m.24582",0.5,0.5,0,0,1,1,0,0
"2388","3_CHOYP_contig_048887|m.57987",0.5,0.5,0,0,0,0.5,1,0.5
