"Cluster","Silo","ID","D0","D3","D5","D7","D9","D11","D13"
19,"9","CHOYP_LOC101071230.1.1.m.22193",0.1,0.1,0.1,0.1,0.1,0.1,0.5452
36,"9","CHOYP_LOC101072178.1.1.m.65566",14.57685,0.1,5.9738,8.9322,11.5693,22.0717,1.88745
17,"9","CHOYP_LOC101072591.1.1.m.1861",5.45735,0.1,3.00705,3.37535,2.928,0.1,0.1
18,"9","CHOYP_LOC101072885.1.1.m.63778",0.1,3.9934,0.1,0.1,0.1,0.1,2.00995
22,"9","CHOYP_LOC101072885.1.1.m.63779",5.16605,5.2531,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC101075536.1.1.m.42991",18.92115,8.23915,5.9379,13.10725,5.77825,0.1,8.1149
10,"9","CHOYP_LOC101076145.1.1.m.26253",0.1,0.1,0.1,0.1,0.1,1.7156,0.1
13,"9","CHOYP_LOC101076180.1.1.m.41749",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC101076498.2.2.m.25096",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC101076790.1.1.m.45316",0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,"9","CHOYP_LOC101077059.1.1.m.57292",1.9583,0.1,2.1128,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC101077597.2.3.m.25843",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC101078033.1.1.m.42470",0.1,0.68745,0.39995,0.1,0.1,0.39955,0.1
19,"9","CHOYP_LOC101078145.1.1.m.54616",0.1,0.1,0.1,0.1,0.1,0.1,2.14145
13,"9","CHOYP_LOC101078252.1.1.m.39219",0.1,0.1,0.1,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC101078914.1.1.m.34199",0.9385,0.95425,0.1,0.1,0.1,0.1,0.1
9,"9","CHOYP_LOC101079642.1.1.m.56374",1.93635,0.40725,0.77385,0.6416,0.1,0.1,0.2237
4,"9","CHOYP_LOC101154772.1.1.m.55397",11.5701,2.9428,0.1,0.1,1.583,4.767,2.88505
22,"9","CHOYP_LOC101155562.1.1.m.51414",0.7264,2.0612,0.1,0.1,0.76515,0.1,0.7155
21,"9","CHOYP_LOC101155629.1.1.m.30633",0.1,0.1,0.1,3.0056,0.1,2.80735,0.1
20,"9","CHOYP_LOC101156197.1.1.m.31571",0.1,0.1,0.1,0.1,2.67705,0.1,0.1
5,"9","CHOYP_LOC101156833.1.1.m.38739",3.99665,0.1,13.10175,28.7419,54.39605,74.0093,59.15105
22,"9","CHOYP_LOC101156914.1.1.m.30383",3.3816,3.4465,0.1,1.42485,0.1,2.5133,1.18765
21,"9","CHOYP_LOC101157039.2.2.m.54697",0.1,0.1,0.1,2.1653,1.89885,1.96375,1.77905
20,"9","CHOYP_LOC101157895.2.2.m.28009",0.1,0.1,0.1,0.1,2.11015,0.1,0.1
13,"9","CHOYP_LOC101158638.1.2.m.5931",0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC101158638.2.2.m.27400",0.1,22.6805,13.9916,15.44245,10.1065,7.0173,19.05115
13,"9","CHOYP_LOC101158923.1.2.m.27410",0.1,0.1,0.1,0.1,0.1,0.1,0.1
27,"9","CHOYP_LOC101159074.1.1.m.29872",0.1,0.1,0.1,0.1,0.1,0.1,4.99465
40,"9","CHOYP_LOC101159300.1.1.m.26609",3.75205,0.1,0.1,0.1,3.9449,0.1,0.1
2,"9","CHOYP_LOC101160053.1.1.m.18848",3.53945,1.8556,3.88905,4.2923,0.1,7.77835,1.79565
21,"9","CHOYP_LOC101160063.1.4.m.2465",0.1,0.1,0.1,1.51265,0.1,1.3985,0.1
13,"9","CHOYP_LOC101160363.1.1.m.194",0.1,0.1,0.1,0.1,0.1,0.1,0.1
22,"9","CHOYP_LOC101162206.1.1.m.53261",6.7142,0.1,0.1,0.1,3.60845,0.1,0.1
19,"9","CHOYP_LOC101162528.1.1.m.17841",0.1,0.1,0.1,0.1,0.1,0.1,1.06745
19,"9","CHOYP_LOC101163682.1.1.m.10220",0.1,0.1,0.1,0.1,0.1,0.1,1.75215
33,"9","CHOYP_LOC101164168.1.1.m.24728",0.1,0.1,0.1,6.07915,0.1,0.1,0.1
8,"9","CHOYP_LOC101165304.1.1.m.54576",31.8345,29.15805,17.44145,27.0432,13.44745,28.13545,19.05115
14,"9","CHOYP_LOC101165968.2.7.m.18121",14.74935,24.8575,0.1,2.03545,3.5038,0.1,4.9787
3,"9","CHOYP_LOC101165968.3.7.m.49147",0.1,0.1,2.62615,1.4455,6.11675,8.90975,5.7798
12,"9","CHOYP_LOC101165968.5.7.m.54243",3.56135,2.4135,0.1,0.1,0.1,0.1,1.2461
9,"9","CHOYP_LOC101165968.6.7.m.55758",1.92935,0.1,0.1,0.1,0.1,0.1,0.1
16,"9","CHOYP_LOC101166328.1.1.m.14447",0.78455,0.7933,0.1,1.81835,0.1,0.1,0.1
20,"9","CHOYP_LOC101167938.1.1.m.27316",0.1,0.1,0.1,0.1,2.3857,1.28165,0.1
13,"9","CHOYP_LOC101168798.1.1.m.6128",0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC101168834.1.1.m.9567",0.1,0.88745,0.1,0.1,0.1,0.96845,0.1
2,"9","CHOYP_LOC101168891.1.1.m.30839",5.04715,2.5674,4.1402,1.5877,5.39985,4.1589,2.5392
13,"9","CHOYP_LOC101169131.2.2.m.32499",0.1,0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC101169402.1.1.m.7122",0.1,1.5048,0.1,0.1,0.1,0.8574,0.79575
13,"9","CHOYP_LOC101169524.1.1.m.4630",0.1,0.1,0.1,0.1,0.1,0.1,0.1
23,"9","CHOYP_LOC101171379.1.1.m.27459",0.1,2.4985,1.3578,0.1,1.3292,1.3675,0.1
13,"9","CHOYP_LOC101173065.1.1.m.11998",0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC101175128.1.1.m.13811",1.4552,0.5425,0.5761,0.1,1.0741,1.0701,0.9684
13,"9","CHOYP_LOC101175542.1.1.m.39653",0.1,0.1,0.93015,1.013,0.1,0.1,0.1
13,"9","CHOYP_LOC101236385.3.6.m.4348",0.1,0.1,0.1,0.1,0.1,0.1,0.1
9,"9","CHOYP_LOC101238350.1.1.m.23002",2.8237,0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC101242114.1.1.m.13149",4.4754,9.1139,11.5061,12.66555,9.47215,8.24335,5.9238
13,"9","CHOYP_LOC101242248.1.2.m.24785",0.1,0.1,0.1,0.1,0.52965,0.1,0.1
19,"9","CHOYP_LOC101242430.1.2.m.23519",0.1,0.1,0.1,0.1,0.1,0.1,1.44645
25,"9","CHOYP_LOC101345275.1.1.m.1796",0.1,0.8263,0.87455,0.1,0.1,0.1,2.2851
19,"9","CHOYP_LOC101384981.1.1.m.53468",0.1,0.1,0.1,0.1,0.1,0.1,0.7147
19,"9","CHOYP_LOC373229.2.3.m.43412",0.1,0.1,0.1,0.1,0.1,0.1,0.2834
33,"9","CHOYP_LOC373275.7.7.m.63851",0.1,0.1,0.1,6.1315,0.1,0.1,0.1
13,"9","CHOYP_LOC408431.1.1.m.18046",0.1,0.1,0.1,0.1,0.87285,0.1,0.1
15,"9","CHOYP_LOC408643.1.1.m.50154",0.1,4.14995,3.08185,4.94335,1.48545,6.02835,1.39245
2,"9","CHOYP_LOC410403.1.1.m.31535",8.63215,10.97015,4.85145,2.67665,4.5579,4.75105,4.2995
13,"9","CHOYP_LOC411194.1.1.m.8502",0.1,0.1,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC413005.1.1.m.63172",7.26565,13.3078,9.58475,7.05245,9.23115,4.792,4.33425
28,"9","CHOYP_LOC494408.1.1.m.29208",46.0875,22.9108,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC496139.1.1.m.39321",0.1,0.1,3.6445,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC552081.1.1.m.51439",1.1017,1.12035,1.1869,1.3285,1.1565,0.1,2.0927
13,"9","CHOYP_LOC552662.1.1.m.15078",0.1,0.1,0.1,0.1,0.9181,0.1,0.1
15,"9","CHOYP_LOC557305.1.1.m.18011",0.1,2.21685,0.1,0.1,3.015,1.6046,4.96305
13,"9","CHOYP_LOC558150.4.4.m.53050",0.42395,0.1,0.1,0.1,0.2477,0.1,0.1
19,"9","CHOYP_LOC566621.1.1.m.45550",0.1,0.1,0.1,0.1,0.1,1.12035,1.03865
19,"9","CHOYP_LOC567383.1.1.m.16245",0.1,0.1,0.48945,0.5442,0.4777,0.1,1.20885
13,"9","CHOYP_LOC567820.1.1.m.51203",0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC571721.1.3.m.36443",0.1,0.1,0.7674,0.1,0.73275,0.1,0.1
16,"9","CHOYP_LOC571721.2.3.m.53122",0.5093,0.9369,0.56285,1.67795,0.1,0.1,0.1
11,"9","CHOYP_LOC574569.1.1.m.61069",1.57365,0.1,0.9264,0.1,0.1,0.909,1.56955
21,"9","CHOYP_LOC574855.1.9.m.547",0.1,0.1,0.1,1.89945,1.6586,1.7384,4.5577
11,"9","CHOYP_LOC574855.4.9.m.22339",0.1,0.1,0.1,0.1,0.1,1.80795,1.6383
21,"9","CHOYP_LOC574855.6.9.m.46549",0.1,0.1,0.1,1.9787,1.72755,1.77785,1.6111
27,"9","CHOYP_LOC574943.1.1.m.56446",0.1,0.1,0.1,0.1,0.1,0.1,4.314
33,"9","CHOYP_LOC575058.1.1.m.9531",0.1,0.1,0.1,3.32455,0.1,0.1,0.1
19,"9","CHOYP_LOC575161.4.5.m.42590",0.1,0.3039,0.31965,0.1,0.1,0.1,0.74185
17,"9","CHOYP_LOC575264.1.1.m.10111",7.3856,3.7623,2.1066,5.5814,1.95235,1.0579,0.96065
2,"9","CHOYP_LOC575509.2.2.m.63548",19.0887,7.19215,4.6579,4.29675,5.22755,6.24435,4.2282
2,"9","CHOYP_LOC575600.1.1.m.27851",4.1884,6.39785,2.30105,5.09185,2.2143,2.37995,1.08285
27,"9","CHOYP_LOC575793.1.2.m.34691",0.1,0.1,0.1,0.1,0.1,0.1,8.0872
19,"9","CHOYP_LOC575944.1.5.m.22547",0.1,0.1,0.1,0.1,0.1,0.1,2.68955
29,"9","CHOYP_LOC576041.1.1.m.28220",0.1,5.4765,2.0467,6.5111,3.7909,2.0071,0.1
8,"9","CHOYP_LOC576326.1.1.m.49857",0.1,1.9107,8.06135,17.7946,3.87875,12.1674,10.9765
14,"9","CHOYP_LOC576498.1.1.m.10455",6.96175,5.9038,1.30845,0.1,0.1,0.1,1.19545
14,"9","CHOYP_LOC576698.1.1.m.32335",8.27265,6.3143,6.81305,3.76595,0.1,0.1,0.1
17,"9","CHOYP_LOC576797.1.1.m.8986",1.9072,1.94015,0.1,4.4933,2.00395,2.1111,1.9182
22,"9","CHOYP_LOC577063.1.1.m.30814",5.3628,5.4187,0.1,0.1,0.1,0.1,0.1
16,"9","CHOYP_LOC577190.1.1.m.18117",0.8326,1.6419,1.7505,1.00615,1.6592,0.1,0.1
9,"9","CHOYP_LOC577351.1.1.m.17664",1.8442,0.1,0.1,0.1,0.1,0.1,0.1
2,"9","CHOYP_LOC577550.1.1.m.36506",11.7546,8.37195,6.44335,11.4237,7.46725,7.75265,7.0121
8,"9","CHOYP_LOC577730.2.5.m.11065",19.75805,20.0978,11.0676,11.99545,5.2664,0.1,14.68525
9,"9","CHOYP_LOC577805.1.4.m.9698",2.2925,0.26135,0.45475,0.63235,0.1,0.2775,0.1
8,"9","CHOYP_LOC578003.1.1.m.64329",24.16025,25.54845,26.5692,23.4466,16.3544,18.16305,14.4736
10,"9","CHOYP_LOC578045.5.5.m.65293",0.53725,0.1,0.1,0.1,0.56775,1.11655,0.1
17,"9","CHOYP_LOC578260.1.1.m.21677",0.1,3.1308,3.3813,3.73195,3.25385,1.76185,0.1
6,"9","CHOYP_LOC578280.1.1.m.42277",0.1,0.1,0.8046,0.1,0.1,0.1,0.1
33,"9","CHOYP_LOC578464.1.1.m.46553",0.1,0.1,0.1,2.5159,0.1,0.1,1.0732
10,"9","CHOYP_LOC578599.8.8.m.57682",0.1,0.1,0.1,0.1,0.1,0.52885,0.1
16,"9","CHOYP_LOC578656.8.15.m.42294",1.43505,1.46265,2.10415,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC578680.1.1.m.49370",38.4448,21.41595,18.1081,11.1032,9.676,12.0901,12.78475
7,"9","CHOYP_LOC578781.2.5.m.8827",0.1,0.75775,0.43855,0.63555,0.4179,1.14975,0.39405
22,"9","CHOYP_LOC578897.1.1.m.11932",11.0462,0.1,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC578968.1.2.m.41294",0.78185,0.7943,0.84505,0.93535,0.8277,0.1,0.78985
13,"9","CHOYP_LOC579644.1.1.m.16828",0.7611,0.7732,0.1,0.1,0.1,0.1,0.1
20,"9","CHOYP_LOC579656.3.5.m.41908",0.1,0.1,0.1,0.1,1.59715,0.1,0.1
2,"9","CHOYP_LOC579833.1.1.m.23271",0.1,0.1,8.2807,9.1394,7.9686,4.1639,0.1
13,"9","CHOYP_LOC579914.1.1.m.13347",0.35885,0.36255,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC579946.11.24.m.42367",0.35195,0.1,0.1,0.41525,0.36925,0.38045,0.1
7,"9","CHOYP_LOC579946.17.24.m.53406",0.1,0.1,0.8393,0.1,0.4341,0.1,0.1
7,"9","CHOYP_LOC579946.20.24.m.55163",0.1,0.1,1.077,0.1,0.55225,0.1,0.1
17,"9","CHOYP_LOC579946.7.24.m.39737",0.1,1.57705,2.8336,1.88475,5.47405,2.834,3.1179
33,"9","CHOYP_LOC580197.1.1.m.4591",0.1,0.1,0.1,2.4103,0.1,0.1,0.1
13,"9","CHOYP_LOC580355.1.1.m.29389",0.1,0.1,0.1,0.1,0.1,0.1,0.1
23,"9","CHOYP_LOC580466.1.2.m.18704",0.1,1.8453,2.0212,0.1,3.7424,0.1,0.1
13,"9","CHOYP_LOC580669.1.1.m.7758",0.1,0.1,0.1,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC580670.1.6.m.4085",1.37965,0.1,0.79755,0.1,0.7812,0.81745,0.1
19,"9","CHOYP_LOC580670.6.6.m.40875",0.1,0.5903,0.64325,0.64485,0.2382,0.1,1.23365
13,"9","CHOYP_LOC580675.1.1.m.44042",0.1,0.1,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC580840.1.1.m.45392",38.47305,23.48845,22.54195,21.7848,8.1279,8.4492,15.2903
23,"9","CHOYP_LOC581447.1.1.m.65782",0.1,0.1,0.6503,0.71845,1.81145,2.46895,0.1
19,"9","CHOYP_LOC581452.2.4.m.25348",0.1,0.1,0.1,0.1,0.1,0.1,0.94375
27,"9","CHOYP_LOC581508.1.1.m.26966",0.1,0.1,0.1,0.1,0.1,0.1,3.3614
23,"9","CHOYP_LOC581711.1.1.m.14276",0.1,0.1,2.20155,0.1,2.14405,2.21755,0.1
19,"9","CHOYP_LOC581748.1.1.m.47690",0.1,0.1,0.1,0.1,0.1,0.1,0.575
19,"9","CHOYP_LOC581773.1.1.m.56865",0.35765,0.6244,0.38255,0.1,0.3737,0.1,0.3527
13,"9","CHOYP_LOC581927.10.27.m.32671",0.1,1.66935,0.1,0.1,0.1,0.1,0.1
32,"9","CHOYP_LOC582121.1.1.m.30176",8.67125,2.56425,5.40905,4.51575,7.8551,10.9521,0.1
4,"9","CHOYP_LOC582352.1.1.m.30199",18.6089,0.1,0.1,0.1,0.1,0.1,0.86545
7,"9","CHOYP_LOC582726.1.1.m.29762",0.1,0.4836,0.93925,0.56575,0.1,0.1,0.1
7,"9","CHOYP_LOC582782.1.4.m.8110",0.1,0.1,0.1,1.03735,1.7303,0.1,1.63215
25,"9","CHOYP_LOC582782.4.4.m.62807",0.1,0.1,0.1,0.1,1.0436,0.1,3.7584
16,"9","CHOYP_LOC582784.1.1.m.53921",1.09055,2.17865,2.2924,1.30885,0.1,0.1,1.07895
13,"9","CHOYP_LOC583072.4.25.m.20255",0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,"9","CHOYP_LOC583138.1.1.m.8990",17.0829,5.49425,1.0516,5.4471,1.9563,2.9826,1.8636
19,"9","CHOYP_LOC583253.1.1.m.11773",0.1,0.1,0.1,0.1,0.1,0.1,0.6319
17,"9","CHOYP_LOC583865.2.2.m.15485",4.5034,2.3343,2.49015,2.7941,0.1,0.1,4.4917
9,"9","CHOYP_LOC583954.1.1.m.777",2.24715,1.19635,0.1,1.41925,1.23505,0.1,0.1
13,"9","CHOYP_LOC584015.1.1.m.10227",0.1,0.1,0.1,1.2159,0.1,0.1,0.1
20,"9","CHOYP_LOC584052.1.1.m.6375",0.1,0.1,0.1,0.1,2.12475,0.1,0.1
17,"9","CHOYP_LOC584270.1.1.m.49225",3.03665,0.1,0.1,3.6989,6.39755,3.3812,0.1
13,"9","CHOYP_LOC584333.1.1.m.42540",0.1,0.1,0.1,0.1,0.1,0.1,0.1
28,"9","CHOYP_LOC584364.2.2.m.57790",69.9232,0.1,0.1,0.1,23.38035,0.1,0.1
25,"9","CHOYP_LOC584392.1.1.m.24512",1.07835,3.12785,1.16165,0.1,1.1373,0.1,1.0844
13,"9","CHOYP_LOC584481.10.10.m.66365",0.1,0.1,0.1,1.0567,0.1,0.1,0.1
2,"9","CHOYP_LOC584481.5.10.m.52126",0.1,1.53555,2.57175,2.74105,0.1,0.8739,4.5162
13,"9","CHOYP_LOC584481.8.10.m.61433",0.1,0.1,0.1,0.1,0.1,0.1,0.1
37,"9","CHOYP_LOC584567.1.1.m.29825",0.1,3.02185,3.35525,0.1,6.27005,2.25095,1.04745
9,"9","CHOYP_LOC584905.1.1.m.51595",1.8418,0.1,0.1,0.1,0.1,0.1,0.1
6,"9","CHOYP_LOC585032.1.2.m.1235",0.1,0.1,2.06305,0.1,0.1,0.1,0.1
14,"9","CHOYP_LOC585158.1.2.m.18137",14.38755,14.62355,10.6114,0.1,7.6127,2.66795,7.1487
13,"9","CHOYP_LOC585494.1.1.m.64158",0.57935,0.1,0.1,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC585734.1.1.m.36212",0.1,0.1,0.1,0.1,0.1,0.1,0.1
22,"9","CHOYP_LOC585839.1.1.m.51865",4.33905,0.1,0.1,0.1,0.1,0.1,0.1
22,"9","CHOYP_LOC585972.1.1.m.25356",1.7027,1.7224,0.1,0.1,0.1,0.1,0.1
8,"9","CHOYP_LOC586005.1.1.m.63556",8.62805,10.5335,12.2853,9.42215,12.77205,14.29105,10.3078
8,"9","CHOYP_LOC586039.1.1.m.27100",21.48055,26.21135,25.2063,24.2838,27.2415,37.831,25.6969
3,"9","CHOYP_LOC586122.3.4.m.63155",0.1,0.1,0.1,1.84205,3.18265,9.85135,2.97965
12,"9","CHOYP_LOC586494.1.1.m.50214",3.5861,2.43435,0.1,0.1,0.1,0.1,2.38655
2,"9","CHOYP_LOC586604.1.1.m.30509",2.6563,0.1,2.8815,9.49025,0.1,0.1,0.1
17,"9","CHOYP_LOC586661.1.1.m.56660",4.75185,4.835,1.7651,1.95985,0.1,0.1,3.15705
13,"9","CHOYP_LOC586953.1.1.m.19600",0.1,0.1,0.1,0.1,0.1,0.1,0.1
17,"9","CHOYP_LOC587346.1.1.m.17791",3.6928,1.93385,2.1066,4.4783,3.9046,2.10425,0.1
2,"9","CHOYP_LOC587752.1.1.m.66173",0.1,0.1,3.82535,0.1,0.1,0.1,7.0762
6,"9","CHOYP_LOC587803.1.1.m.9452",0.1,0.1,1.50525,0.1,0.1,0.1,0.1
19,"9","CHOYP_LOC587946.1.1.m.5037",1.0652,0.1,0.1,0.1,0.1,0.1,1.04885
17,"9","CHOYP_LOC587972.1.2.m.3283",0.1,1.16675,0.6887,1.39075,2.4222,0.1,3.4316
6,"9","CHOYP_LOC588385.1.2.m.18390",0.1,0.1,2.0998,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC588549.1.2.m.1855",0.27105,1.12105,0.72355,0.53485,0.51745,0.29075,0.49475
23,"9","CHOYP_LOC588827.1.1.m.11601",0.1,3.99675,2.17865,0.1,2.12175,0.1,0.1
13,"9","CHOYP_LOC589390.1.1.m.11589",0.1,0.1,0.1,0.1,0.1,0.1,0.1
14,"9","CHOYP_LOC589952.1.5.m.2235",6.70625,9.08945,0.1,5.49395,0.1,0.1,6.65865
23,"9","CHOYP_LOC589952.3.5.m.29284",0.1,3.53355,0.1,0.1,1.27225,2.62855,1.19305
11,"9","CHOYP_LOC590298.2.3.m.4191",0.68805,0.1,0.1,0.1,0.728,1.40995,1.90685
17,"9","CHOYP_LOC590567.1.1.m.29483",2.6377,2.68355,1.47925,1.65725,1.44795,2.90715,2.63085
13,"9","CHOYP_LOC590568.2.4.m.38593",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"9","CHOYP_LOC590657.1.1.m.633",0.1,0.1,0.1,0.1,0.1,0.1,0.83055
19,"9","CHOYP_LOC590657.1.1.m.634",0.9849,0.1,0.1,0.1,0.1,1.09275,0.99515
17,"9","CHOYP_LOC590729.1.1.m.35259",1.33495,1.3568,4.22685,1.6199,0.1,0.1,0.1
9,"9","CHOYP_LOC590756.3.6.m.40372",2.0304,0.1,0.1,0.1,0.1,0.1,0.1
22,"9","CHOYP_LOC590756.4.6.m.48555",8.3227,1.45485,0.1,1.7211,0.1,0.1,1.41595
9,"9","CHOYP_LOC590949.1.2.m.13540",2.2021,0.1,0.1,0.1,0.1,0.1,0.77465
16,"9","CHOYP_LOC590969.1.1.m.15822",1.69425,0.6267,1.24215,2.053,1.1953,0.67885,1.6975
7,"9","CHOYP_LOC590989.3.3.m.32047",0.5955,1.10715,0.1,0.7066,0.62675,0.64405,0.1
10,"9","CHOYP_LOC591084.2.2.m.59355",0.45465,0.1,0.1,0.1,0.2105,0.38065,0.1
21,"9","CHOYP_LOC591177.1.1.m.1476",0.8496,0.8632,0.1,1.0269,1.7494,2.6422,2.40745
10,"9","CHOYP_LOC591426.1.1.m.19354",0.1,0.1,0.87345,0.1,0.1,0.87955,0.1
19,"9","CHOYP_LOC591441.1.1.m.19965",0.1,0.1,0.1,0.1,0.1,0.1,2.2459
9,"9","CHOYP_LOC591797.1.3.m.11526",1.7669,0.94625,0.1,0.1,4.6729,0.1,0.9214
25,"9","CHOYP_LOC591898.1.2.m.28918",0.1,0.1,0.1,0.1,2.2007,0.1,2.0961
2,"9","CHOYP_LOC591926.1.1.m.27235",0.1,2.7387,5.82425,6.4282,0.1,0.1,7.9012
16,"9","CHOYP_LOC592001.1.1.m.43470",0.59705,0.60635,1.20525,0.1,0.1,0.1,1.13195
25,"9","CHOYP_LOC592006.1.1.m.18498",0.1,2.33805,0.1,0.1,0.1,0.1,2.26205
21,"9","CHOYP_LOC592013.1.1.m.20072",1.5313,1.55655,0.1,3.63415,1.6241,1.7022,0.1
2,"9","CHOYP_LOC592142.4.9.m.49474",9.6483,9.8361,5.42675,8.7878,0.1,2.66015,6.1348
17,"9","CHOYP_LOC592142.5.9.m.53066",1.23655,1.2507,1.33265,0.1,0.1,3.90115,1.24355
6,"9","CHOYP_LOC592411.1.1.m.19664",0.1,0.1,2.6867,0.1,0.1,0.1,0.1
7,"9","CHOYP_LOC592709.1.1.m.22553",0.9428,0.906,0.9785,0.59265,0.9893,0.5454,0.1
17,"9","CHOYP_LOC592825.1.1.m.43751",4.60325,5.4615,2.5405,1.90165,4.054,0.1,3.81765
22,"9","CHOYP_LOC592857.1.1.m.62834",8.43535,1.4303,0.833,0.1,0.1,0.1,0.1
15,"9","CHOYP_LOC593247.1.1.m.56872",2.31765,0.1,0.1,0.1,3.67895,2.5544,4.5978
17,"9","CHOYP_LOC593338.1.2.m.31413",1.39175,1.8895,0.56715,0.6103,1.51915,0.1,0.1
11,"9","CHOYP_LOC593467.2.4.m.66724",0.1,0.1,0.1,0.1,0.1,3.0945,1.9435
9,"9","CHOYP_LOC593522.2.2.m.33858",0.94695,0.1,0.53725,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC594379.1.1.m.55370",0.26455,0.1,0.1,0.1,0.1,0.1,0.1
10,"9","CHOYP_LOC594533.1.1.m.58830",0.1,0.1,0.1,0.1,0.1,0.84675,0.1
14,"9","CHOYP_LOC594590.1.2.m.10772",16.05565,8.1673,8.82075,4.94165,0.1,4.5157,8.007
8,"9","CHOYP_LOC594665.1.1.m.8448",3.2881,4.1844,9.0436,9.97155,13.0562,7.27425,7.41555
13,"9","CHOYP_LOC594676.1.1.m.8936",0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC655529.1.3.m.1225",0.1,1.51895,1.668,0.95085,0.8413,4.0906,1.5556
6,"9","CHOYP_LOC655570.1.2.m.9210",0.1,0.1,1.43635,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC656459.1.1.m.34956",1.1496,1.1691,0.1,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC657674.1.1.m.21821",0.74325,0.1,0.1,1.67725,0.1,2.29375,2.74375
13,"9","CHOYP_LOC657811.1.1.m.29214",0.1,0.1,0.1,0.1,0.1,0.1,0.1
19,"9","CHOYP_LOC658092.2.2.m.60940",0.1,0.1,0.1,0.1,0.1,0.1,0.43685
13,"9","CHOYP_LOC658248.1.1.m.11054",0.1,1.7477,0.1,0.1,0.1,0.1,0.1
33,"9","CHOYP_LOC658640.1.2.m.36016",0.1,0.1,0.1,6.21075,0.1,0.1,2.5679
2,"9","CHOYP_LOC659206.6.6.m.43541",0.1,1.91035,2.75085,4.9356,3.64235,4.13905,5.02865
13,"9","CHOYP_LOC659409.1.1.m.24437",0.1,0.9172,0.1,0.1,0.1,0.1,0.1
15,"9","CHOYP_LOC659617.1.1.m.23473",2.28245,1.1852,2.45915,0.1,1.23025,6.17835,2.23225
19,"9","CHOYP_LOC660225.1.1.m.35196",0.1,0.1,0.1,0.1,0.1,0.1,1.2404
9,"9","CHOYP_LOC660501.2.2.m.19155",1.48515,0.1,0.1,0.1,0.1,0.1,0.77545
10,"9","CHOYP_LOC660560.1.4.m.31035",0.1,0.1,0.1,0.1,0.1,1.56045,0.1
7,"9","CHOYP_LOC660590.1.1.m.26950",1.69915,0.1,0.9707,2.06055,0.94605,0.1,0.1
22,"9","CHOYP_LOC660684.1.1.m.28592",1.5155,1.59625,0.8712,0.9644,0.1,0.8773,0.81415
7,"9","CHOYP_LOC661306.1.3.m.11419",0.69155,1.05435,0.75985,0.83865,1.46055,1.5172,1.3871
12,"9","CHOYP_LOC661626.1.1.m.53878",1.8073,0.1,0.1,0.1,0.1,0.1,1.77905
40,"9","CHOYP_LOC661769.1.1.m.10866",0.1,0.1,0.1,0.1,6.03805,0.1,2.8664
6,"9","CHOYP_LOC662241.1.1.m.66905",0.1,0.1,3.72255,4.0288,0.1,0.1,0.1
6,"9","CHOYP_LOC662320.2.2.m.19454",0.1,0.1,2.9085,0.1,0.1,0.1,0.1
13,"9","CHOYP_LOC662357.1.1.m.64851",0.4828,0.1,0.94875,1.04715,0.1,0.1,0.1
9,"9","CHOYP_LOC662408.1.1.m.44393",0.7381,0.7463,0.1,0.1,0.77755,0.1,0.1
13,"9","CHOYP_LOC663249.1.1.m.25441",0.1,0.1,0.1,0.1,0.1,0.1,0.1
11,"9","CHOYP_LOC663424.1.2.m.49957",1.1999,0.1,0.67465,0.1,0.1,1.2706,0.61855
2,"9","CHOYP_LOC663518.1.1.m.11968",1.54295,2.3524,2.5314,2.81135,2.4492,0.89225,3.0779
